datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml,niederschlag_nebelwasser_mm
2024-01-02T06:40:00Z,02.01.24,06:40:00,OYA_1193 01-2024.xlsx,12,94,2.19,84.1,0.357,8.15,32.7,2,NA
2024-01-02T06:50:00Z,02.01.24,06:50:00,OYA_1193 01-2024.xlsx,12.1,93.6,1.66,67.9,0.374,9.52,33.6,0,NA
2024-01-02T07:00:00Z,02.01.24,07:00:00,OYA_1193 01-2024.xlsx,12,93.7,0.449,74.7,0.158,15.8,32.8,2,NA
2024-01-02T07:10:00Z,02.01.24,07:10:00,OYA_1193 01-2024.xlsx,11.9,93.9,0.429,103,0.077,66.5,33.1,0,NA
2024-01-02T07:20:00Z,02.01.24,07:20:00,OYA_1193 01-2024.xlsx,11.2,93.3,0.447,163,0.074,16.2,43.5,0,NA
2024-01-02T07:30:00Z,02.01.24,07:30:00,OYA_1193 01-2024.xlsx,11,94.6,0.464,179,0.139,20.9,59.2,0,NA
2024-01-02T07:40:00Z,02.01.24,07:40:00,OYA_1193 01-2024.xlsx,11.1,94.4,0.428,177,0.088,18,63.1,2,NA
2024-01-02T07:50:00Z,02.01.24,07:50:00,OYA_1193 01-2024.xlsx,11,93.8,0.422,104,0.097,29.5,66.2,0,NA
2024-01-02T08:00:00Z,02.01.24,08:00:00,OYA_1193 01-2024.xlsx,10.9,95,1.04,66.4,0.286,15.4,64.9,0,NA
2024-01-02T08:10:00Z,02.01.24,08:10:00,OYA_1193 01-2024.xlsx,11.2,94.5,1.11,74.7,0.257,8.96,63.8,2,NA
2024-01-02T08:20:00Z,02.01.24,08:20:00,OYA_1193 01-2024.xlsx,11.3,94.3,1.16,68.9,0.156,12.5,65.4,0,NA
2024-01-02T08:30:00Z,02.01.24,08:30:00,OYA_1193 01-2024.xlsx,11.4,94.1,1.15,63.5,0.118,8.57,65.4,0,NA
2024-01-02T08:40:00Z,02.01.24,08:40:00,OYA_1193 01-2024.xlsx,11.2,94,1.36,42.1,0.408,14.1,64.7,0,NA
2024-01-02T08:50:00Z,02.01.24,08:50:00,OYA_1193 01-2024.xlsx,11.2,94.3,0.482,3.09,0.089,17.5,64.5,2,NA
2024-01-02T09:00:00Z,02.01.24,09:00:00,OYA_1193 01-2024.xlsx,11.1,94,0.497,259,0.208,30.3,65.1,0,NA
2024-01-02T09:10:00Z,02.01.24,09:10:00,OYA_1193 01-2024.xlsx,10.8,93.9,0.389,211,0.127,39.4,71.5,0,NA
2024-01-02T09:20:00Z,02.01.24,09:20:00,OYA_1193 01-2024.xlsx,10.7,94.2,0.387,148,0.049,0,76.2,0,NA
2024-01-02T09:30:00Z,02.01.24,09:30:00,OYA_1193 01-2024.xlsx,10.8,94.3,0.377,228,0.058,46.4,79.6,0,NA
2024-01-02T09:40:00Z,02.01.24,09:40:00,OYA_1193 01-2024.xlsx,10.9,94.3,0.404,354,0.091,45.6,83.1,2,NA
2024-01-02T09:50:00Z,02.01.24,09:50:00,OYA_1193 01-2024.xlsx,10.8,94,0.376,346,0.047,0,85.1,0,NA
2024-01-02T10:00:00Z,02.01.24,10:00:00,OYA_1193 01-2024.xlsx,10.7,93.9,0.385,30.2,0.063,59.7,85.3,2,NA
2024-01-02T10:10:00Z,02.01.24,10:10:00,OYA_1193 01-2024.xlsx,10.5,94.4,0.444,10.7,0.117,81.3,86.3,0,NA
2024-01-02T10:20:00Z,02.01.24,10:20:00,OYA_1193 01-2024.xlsx,10.9,95,0.358,143,0.039,0,88.4,2,NA
2024-01-02T10:30:00Z,02.01.24,10:30:00,OYA_1193 01-2024.xlsx,11.5,95,1.01,5.35,0.482,28.4,89.8,0,NA
2024-01-02T10:40:00Z,02.01.24,10:40:00,OYA_1193 01-2024.xlsx,11.7,94.3,1.46,346,0.32,14.5,90.4,0,NA
2024-01-02T10:50:00Z,02.01.24,10:50:00,OYA_1193 01-2024.xlsx,11.7,94.2,1.14,346,0.236,13,90.5,2,NA
2024-01-02T11:00:00Z,02.01.24,11:00:00,OYA_1193 01-2024.xlsx,11.7,94.3,1.13,332,0.366,29.9,90.8,6,NA
2024-01-02T11:10:00Z,02.01.24,11:10:00,OYA_1193 01-2024.xlsx,11.7,94.3,0.653,350,0.26,45.8,91.1,18,NA
2024-01-02T11:20:00Z,02.01.24,11:20:00,OYA_1193 01-2024.xlsx,11.9,94.4,0.973,35.6,0.234,20.5,91.2,14,NA
2024-01-02T11:30:00Z,02.01.24,11:30:00,OYA_1193 01-2024.xlsx,12,94.5,0.764,21.7,0.327,42.8,91,18,NA
2024-01-02T11:40:00Z,02.01.24,11:40:00,OYA_1193 01-2024.xlsx,12.3,94.5,0.468,207,0.15,44.7,89.7,12,NA
2024-01-02T11:50:00Z,02.01.24,11:50:00,OYA_1193 01-2024.xlsx,12.5,94.5,0.586,171,0.307,54.7,85,6,NA
2024-01-02T12:00:00Z,02.01.24,12:00:00,OYA_1193 01-2024.xlsx,13,94.3,0.463,88.7,0.178,88.6,82.3,4,NA
2024-01-02T12:10:00Z,02.01.24,12:10:00,OYA_1193 01-2024.xlsx,13.1,93.2,1.27,37.5,0.56,23.9,78.2,4,NA
2024-01-02T12:20:00Z,02.01.24,12:20:00,OYA_1193 01-2024.xlsx,12.8,93.4,1.65,38.3,0.593,21.1,68.2,0,NA
2024-01-02T12:30:00Z,02.01.24,12:30:00,OYA_1193 01-2024.xlsx,12.8,93.6,1.8,34.1,0.51,22.3,54.1,2,NA
2024-01-02T12:40:00Z,02.01.24,12:40:00,OYA_1193 01-2024.xlsx,12.8,93.7,2.48,6.39,0.576,17,36.7,2,NA
2024-01-02T12:50:00Z,02.01.24,12:50:00,OYA_1193 01-2024.xlsx,12.8,93.8,1.97,360,0.564,19.7,21.5,0,NA
2024-01-02T13:00:00Z,02.01.24,13:00:00,OYA_1193 01-2024.xlsx,13.2,93.6,1.73,13.5,0.56,17.9,11.5,0,NA
2024-01-02T13:10:00Z,02.01.24,13:10:00,OYA_1193 01-2024.xlsx,13.8,92.7,2.24,11.5,0.65,21.4,3.98,0,NA
2024-01-02T13:20:00Z,02.01.24,13:20:00,OYA_1193 01-2024.xlsx,14.2,92.3,2.04,16.9,0.604,24.1,1.32,0,NA
2024-01-02T13:30:00Z,02.01.24,13:30:00,OYA_1193 01-2024.xlsx,15,91.8,1.56,21.7,0.689,41.2,0.765,0,NA
2024-01-02T13:40:00Z,02.01.24,13:40:00,OYA_1193 01-2024.xlsx,16.1,91.1,1.39,339,0.533,49.9,0.493,0,NA
2024-01-02T13:50:00Z,02.01.24,13:50:00,OYA_1193 01-2024.xlsx,16.6,91.2,1.21,338,0.681,42.9,0.262,0,NA
2024-01-02T14:00:00Z,02.01.24,14:00:00,OYA_1193 01-2024.xlsx,17.2,91.4,1.63,322,0.808,49.3,0.058,0,NA
2024-01-02T14:10:00Z,02.01.24,14:10:00,OYA_1193 01-2024.xlsx,17.6,90.9,3.09,206,0.764,17.7,0,0,NA
2024-01-02T14:20:00Z,02.01.24,14:20:00,OYA_1193 01-2024.xlsx,17.3,91,2.99,214,0.764,19.5,0.025,0,NA
2024-01-02T14:30:00Z,02.01.24,14:30:00,OYA_1193 01-2024.xlsx,17.2,89.3,3.22,201,0.744,19.3,0.093,0,NA
2024-01-02T14:40:00Z,02.01.24,14:40:00,OYA_1193 01-2024.xlsx,17.3,85.5,3.04,214,0.852,21.3,0.125,0,NA
2024-01-02T14:50:00Z,02.01.24,14:50:00,OYA_1193 01-2024.xlsx,17.5,80,2.38,230,0.794,25.7,0.132,0,NA
2024-01-02T15:00:00Z,02.01.24,15:00:00,OYA_1193 01-2024.xlsx,18.1,71,2.61,243,0.691,23.9,0.087,0,NA
2024-01-02T15:10:00Z,02.01.24,15:10:00,OYA_1193 01-2024.xlsx,18.3,65.8,2.87,228,0.61,23.7,0.06,0,NA
2024-01-02T15:20:00Z,02.01.24,15:20:00,OYA_1193 01-2024.xlsx,18.5,65,2.72,241,0.738,21.4,0.059,0,NA
2024-01-02T15:30:00Z,02.01.24,15:30:00,OYA_1193 01-2024.xlsx,18.5,63.8,3.69,254,0.873,18.1,0.069,0,NA
2024-01-02T15:40:00Z,02.01.24,15:40:00,OYA_1193 01-2024.xlsx,18.3,63.9,4.12,246,0.73,16.9,0.147,0,NA
2024-01-02T15:50:00Z,02.01.24,15:50:00,OYA_1193 01-2024.xlsx,17.9,65,3.91,245,0.835,17.3,0.231,0,NA
2024-01-02T16:00:00Z,02.01.24,16:00:00,OYA_1193 01-2024.xlsx,17.9,65.5,4.24,251,0.804,17.4,0.285,0,NA
2024-01-02T16:10:00Z,02.01.24,16:10:00,OYA_1193 01-2024.xlsx,17.5,66.2,4.55,256,0.802,17.6,0.352,0,NA
2024-01-02T16:20:00Z,02.01.24,16:20:00,OYA_1193 01-2024.xlsx,17.6,66.9,4.18,250,0.798,18.3,0.418,0,NA
2024-01-02T16:30:00Z,02.01.24,16:30:00,OYA_1193 01-2024.xlsx,17.8,65.7,4.59,253,1.03,17.3,0.438,0,NA
2024-01-02T16:40:00Z,02.01.24,16:40:00,OYA_1193 01-2024.xlsx,17.9,64.7,4.58,255,0.909,16.8,0.44,0,NA
2024-01-02T16:50:00Z,02.01.24,16:50:00,OYA_1193 01-2024.xlsx,17.5,66.3,4.73,257,0.966,13.1,0.466,0,NA
2024-01-02T17:00:00Z,02.01.24,17:00:00,OYA_1193 01-2024.xlsx,17.5,67.4,4.32,252,0.748,13.8,0.5,0,NA
2024-01-02T17:10:00Z,02.01.24,17:10:00,OYA_1193 01-2024.xlsx,17.8,65.9,4.84,256,0.786,12.7,0.494,0,NA
2024-01-02T17:20:00Z,02.01.24,17:20:00,OYA_1193 01-2024.xlsx,17.7,65.4,4.7,250,0.842,14.9,0.487,0,NA
2024-01-02T17:30:00Z,02.01.24,17:30:00,OYA_1193 01-2024.xlsx,17.6,66.4,4.46,250,0.816,16.5,0.484,0,NA
2024-01-02T17:40:00Z,02.01.24,17:40:00,OYA_1193 01-2024.xlsx,17.9,64.8,4.63,240,1.03,15.9,0.451,0,NA
2024-01-02T17:50:00Z,02.01.24,17:50:00,OYA_1193 01-2024.xlsx,17.6,66.2,4.84,241,0.889,20.3,0.421,0,NA
2024-01-02T18:00:00Z,02.01.24,18:00:00,OYA_1193 01-2024.xlsx,18.1,64.6,4.03,249,0.78,18.4,0.404,0,NA
2024-01-02T18:10:00Z,02.01.24,18:10:00,OYA_1193 01-2024.xlsx,18.1,63.4,4.75,253,0.968,14.3,0.379,0,NA
2024-01-02T18:20:00Z,02.01.24,18:20:00,OYA_1193 01-2024.xlsx,17.8,64.7,4.89,257,0.955,13.1,0.39,0,NA
2024-01-02T18:30:00Z,02.01.24,18:30:00,OYA_1193 01-2024.xlsx,17.8,64.8,4.86,249,0.981,14.2,0.408,0,NA
2024-01-02T18:40:00Z,02.01.24,18:40:00,OYA_1193 01-2024.xlsx,17.5,66,4.77,254,0.848,17.2,0.428,0,NA
2024-01-02T18:50:00Z,02.01.24,18:50:00,OYA_1193 01-2024.xlsx,17.8,64.7,4.77,250,0.981,19,0.428,0,NA
2024-01-02T19:00:00Z,02.01.24,19:00:00,OYA_1193 01-2024.xlsx,18.1,63.3,4.74,250,1.03,16.2,0.401,0,NA
2024-01-02T19:10:00Z,02.01.24,19:10:00,OYA_1193 01-2024.xlsx,17.8,64.3,5.19,255,0.931,12.1,0.394,0,NA
2024-01-02T19:20:00Z,02.01.24,19:20:00,OYA_1193 01-2024.xlsx,17.6,65,5.06,266,0.831,15,0.426,0,NA
2024-01-02T19:30:00Z,02.01.24,19:30:00,OYA_1193 01-2024.xlsx,17.5,66,5.03,261,0.863,16.4,0.454,0,NA
2024-01-02T19:40:00Z,02.01.24,19:40:00,OYA_1193 01-2024.xlsx,17.5,65.9,4.54,259,0.776,13.2,0.46,0,NA
2024-01-02T19:50:00Z,02.01.24,19:50:00,OYA_1193 01-2024.xlsx,17.2,66.9,4.44,257,1.09,16.4,0.461,0,NA
2024-01-02T20:00:00Z,02.01.24,20:00:00,OYA_1193 01-2024.xlsx,17,68.5,4.61,249,0.988,15.4,0.474,0,NA
2024-01-02T20:10:00Z,02.01.24,20:10:00,OYA_1193 01-2024.xlsx,16.8,69.1,5.11,249,0.759,14.6,0.493,0,NA
2024-01-02T20:20:00Z,02.01.24,20:20:00,OYA_1193 01-2024.xlsx,16.6,70.2,4.99,253,0.924,17.9,0.532,0,NA
2024-01-02T20:30:00Z,02.01.24,20:30:00,OYA_1193 01-2024.xlsx,16.3,71.2,4.59,247,0.743,15.4,0.582,0,NA
2024-01-02T20:40:00Z,02.01.24,20:40:00,OYA_1193 01-2024.xlsx,16.1,72.7,4.32,245,0.877,12.9,0.618,0,NA
2024-01-02T20:50:00Z,02.01.24,20:50:00,OYA_1193 01-2024.xlsx,15.8,72.6,4.26,255,0.707,12.1,0.669,0,NA
2024-01-02T21:00:00Z,02.01.24,21:00:00,OYA_1193 01-2024.xlsx,15.3,75.9,3.88,247,0.663,14.9,0.786,0,NA
2024-01-02T21:10:00Z,02.01.24,21:10:00,OYA_1193 01-2024.xlsx,15.5,76.7,3.71,245,0.61,15.6,0.849,0,NA
2024-01-02T21:20:00Z,02.01.24,21:20:00,OYA_1193 01-2024.xlsx,15.5,76.3,3.66,255,0.784,12.7,0.859,0,NA
2024-01-02T21:30:00Z,02.01.24,21:30:00,OYA_1193 01-2024.xlsx,15.9,76,3.42,249,0.708,15.4,0.82,0,NA
2024-01-02T21:40:00Z,02.01.24,21:40:00,OYA_1193 01-2024.xlsx,15.9,74.5,3.62,251,0.684,16.1,0.776,0,NA
2024-01-02T21:50:00Z,02.01.24,21:50:00,OYA_1193 01-2024.xlsx,16,74.7,3.58,249,0.558,16.2,0.77,0,NA
2024-01-02T22:00:00Z,02.01.24,22:00:00,OYA_1193 01-2024.xlsx,16.2,73.3,3.5,246,0.625,18.1,0.762,0,NA
2024-01-02T22:10:00Z,02.01.24,22:10:00,OYA_1193 01-2024.xlsx,16.1,73.1,3.27,253,0.601,15.3,0.776,0,NA
2024-01-02T22:20:00Z,02.01.24,22:20:00,OYA_1193 01-2024.xlsx,15.8,73.7,3.36,247,0.557,13.9,0.819,0,NA
2024-01-02T22:30:00Z,02.01.24,22:30:00,OYA_1193 01-2024.xlsx,15.6,74.3,4.18,249,0.718,10.7,0.875,0,NA
2024-01-02T22:40:00Z,02.01.24,22:40:00,OYA_1193 01-2024.xlsx,15.1,75.6,4.29,255,0.52,9.98,0.962,0,NA
2024-01-02T22:50:00Z,02.01.24,22:50:00,OYA_1193 01-2024.xlsx,15,76.5,3.77,256,0.459,10.6,1.05,0,NA
2024-01-02T23:00:00Z,02.01.24,23:00:00,OYA_1193 01-2024.xlsx,14.5,77.4,3.97,259,0.488,12.6,1.14,0,NA
2024-01-02T23:10:00Z,02.01.24,23:10:00,OYA_1193 01-2024.xlsx,13.9,79.5,3.61,258,0.579,9.1,1.3,0,NA
2024-01-02T23:20:00Z,02.01.24,23:20:00,OYA_1193 01-2024.xlsx,13.5,81.6,3.37,251,0.465,11.7,1.48,0,NA
2024-01-02T23:30:00Z,02.01.24,23:30:00,OYA_1193 01-2024.xlsx,13.2,82.9,2.83,265,0.49,15.1,1.63,0,NA
2024-01-02T23:40:00Z,02.01.24,23:40:00,OYA_1193 01-2024.xlsx,13,84.3,2.46,249,0.421,12.4,1.77,0,NA
2024-01-02T23:50:00Z,02.01.24,23:50:00,OYA_1193 01-2024.xlsx,12.9,85.1,2.2,240,0.429,16.5,1.91,0,NA
2024-01-03T00:00:00Z,03.01.24,00:00:00,OYA_1193 01-2024.xlsx,12.8,85.9,1.27,227,0.284,12.7,2.07,0,NA
2024-01-03T00:10:00Z,03.01.24,00:10:00,OYA_1193 01-2024.xlsx,12.7,86.5,0.86,220,0.288,23,2.26,0,NA
2024-01-03T00:20:00Z,03.01.24,00:20:00,OYA_1193 01-2024.xlsx,12.6,87.1,1.02,4.66,0.385,84.7,2.48,0,NA
2024-01-03T00:30:00Z,03.01.24,00:30:00,OYA_1193 01-2024.xlsx,12.7,87.4,2.41,23.8,0.689,11.7,2.74,0,NA
2024-01-03T00:40:00Z,03.01.24,00:40:00,OYA_1193 01-2024.xlsx,12.6,87.7,3.02,19.4,0.593,12,3.1,0,NA
2024-01-03T00:50:00Z,03.01.24,00:50:00,OYA_1193 01-2024.xlsx,12.6,87.8,3.3,24.7,0.673,11.4,3.51,0,NA
2024-01-03T01:00:00Z,03.01.24,01:00:00,OYA_1193 01-2024.xlsx,12.4,88.2,3.72,22,0.548,10.4,4.05,0,NA
2024-01-03T01:10:00Z,03.01.24,01:10:00,OYA_1193 01-2024.xlsx,12.3,88.5,2.66,20.3,0.49,12.4,4.6,0,NA
2024-01-03T01:20:00Z,03.01.24,01:20:00,OYA_1193 01-2024.xlsx,12.2,88.8,2.83,29.2,0.552,9.48,5.13,0,NA
2024-01-03T01:30:00Z,03.01.24,01:30:00,OYA_1193 01-2024.xlsx,12.1,89.2,2.57,39.4,0.517,11.3,5.67,0,NA
2024-01-03T01:40:00Z,03.01.24,01:40:00,OYA_1193 01-2024.xlsx,12.1,89.6,2.69,32.1,0.487,9.63,6.23,0,NA
2024-01-03T01:50:00Z,03.01.24,01:50:00,OYA_1193 01-2024.xlsx,12,89.8,1.56,9.03,0.441,19.2,6.61,0,NA
2024-01-03T02:00:00Z,03.01.24,02:00:00,OYA_1193 01-2024.xlsx,11.9,90.3,1.89,20,0.872,18.9,6.99,0,NA
2024-01-03T02:10:00Z,03.01.24,02:10:00,OYA_1193 01-2024.xlsx,12,90.6,3.15,36.8,0.398,7.81,7.82,0,NA
2024-01-03T02:20:00Z,03.01.24,02:20:00,OYA_1193 01-2024.xlsx,12,90.6,3.36,34.6,0.503,7.19,8.59,0,NA
2024-01-03T02:30:00Z,03.01.24,02:30:00,OYA_1193 01-2024.xlsx,11.9,90.7,2.25,37.4,0.91,10.1,9.34,0,NA
2024-01-03T02:40:00Z,03.01.24,02:40:00,OYA_1193 01-2024.xlsx,11.7,91,1.49,61.9,0.414,11.7,9.86,0,NA
2024-01-03T02:50:00Z,03.01.24,02:50:00,OYA_1193 01-2024.xlsx,11.7,91.2,1.82,64.8,0.247,9.09,10.7,0,NA
2024-01-03T03:00:00Z,03.01.24,03:00:00,OYA_1193 01-2024.xlsx,11.7,91.4,1.73,49.8,0.406,12.4,11,0,NA
2024-01-03T03:10:00Z,03.01.24,03:10:00,OYA_1193 01-2024.xlsx,11.7,91.6,2.36,48,0.339,9.65,11.6,0,NA
2024-01-03T03:20:00Z,03.01.24,03:20:00,OYA_1193 01-2024.xlsx,11.7,91.6,2.05,46.5,0.364,10.2,12.2,0,NA
2024-01-03T03:30:00Z,03.01.24,03:30:00,OYA_1193 01-2024.xlsx,11.6,91.7,2.6,44.2,0.46,9.81,12.8,0,NA
2024-01-03T03:40:00Z,03.01.24,03:40:00,OYA_1193 01-2024.xlsx,11.6,91.9,3.35,31.9,0.41,8.07,14,0,NA
2024-01-03T03:50:00Z,03.01.24,03:50:00,OYA_1193 01-2024.xlsx,11.6,91.9,3.53,35.4,0.354,7.66,15.4,0,NA
2024-01-03T04:00:00Z,03.01.24,04:00:00,OYA_1193 01-2024.xlsx,11.5,92.1,3.88,38.7,0.413,8.56,16.4,0,NA
2024-01-03T04:10:00Z,03.01.24,04:10:00,OYA_1193 01-2024.xlsx,11.6,92.2,3.79,35.2,0.495,7.41,17.4,0,NA
2024-01-03T04:20:00Z,03.01.24,04:20:00,OYA_1193 01-2024.xlsx,11.6,92.3,3.14,36.7,0.479,8.33,18.5,0,NA
2024-01-03T04:30:00Z,03.01.24,04:30:00,OYA_1193 01-2024.xlsx,11.6,92.3,3.59,39.1,0.502,7.7,19.5,0,NA
2024-01-03T04:40:00Z,03.01.24,04:40:00,OYA_1193 01-2024.xlsx,11.6,92.4,4.38,46.5,0.49,8.85,20.4,0,NA
2024-01-03T04:50:00Z,03.01.24,04:50:00,OYA_1193 01-2024.xlsx,11.6,92.4,4.64,49.2,0.581,8.59,21,0,NA
2024-01-03T05:00:00Z,03.01.24,05:00:00,OYA_1193 01-2024.xlsx,11.6,92.6,4.73,48.4,0.554,7.38,21.2,0,NA
2024-01-03T05:10:00Z,03.01.24,05:10:00,OYA_1193 01-2024.xlsx,11.5,92.4,3.79,44.7,0.413,8.77,20.9,0,NA
2024-01-03T05:20:00Z,03.01.24,05:20:00,OYA_1193 01-2024.xlsx,11.5,92.9,3.67,55.5,0.496,10.3,21.2,0,NA
2024-01-03T05:30:00Z,03.01.24,05:30:00,OYA_1193 01-2024.xlsx,11.5,92.8,3.93,62.5,0.389,10.2,22.1,0,NA
2024-01-03T05:40:00Z,03.01.24,05:40:00,OYA_1193 01-2024.xlsx,11.6,93.2,4.51,55.4,0.597,9.38,22.8,0,NA
2024-01-03T05:50:00Z,03.01.24,05:50:00,OYA_1193 01-2024.xlsx,11.8,92.9,5.02,52.8,0.63,9.14,23.5,0,NA
2024-01-03T06:00:00Z,03.01.24,06:00:00,OYA_1193 01-2024.xlsx,11.8,92.8,4.42,48.2,0.59,8.21,23.6,0,NA
2024-01-03T06:10:00Z,03.01.24,06:10:00,OYA_1193 01-2024.xlsx,11.5,92.7,3.9,44.1,0.296,7.61,23.4,0,NA
2024-01-03T06:20:00Z,03.01.24,06:20:00,OYA_1193 01-2024.xlsx,11.4,93.6,3.88,45.9,0.31,7.15,23.5,0,NA
2024-01-03T06:30:00Z,03.01.24,06:30:00,OYA_1193 01-2024.xlsx,11.7,93.5,3.92,46.3,0.386,8.36,24.1,0,NA
2024-01-03T06:40:00Z,03.01.24,06:40:00,OYA_1193 01-2024.xlsx,11.8,93.1,3.92,39.4,0.403,8.49,24.7,0,NA
2024-01-03T06:50:00Z,03.01.24,06:50:00,OYA_1193 01-2024.xlsx,11.8,93.1,4.13,39.7,0.466,8.1,25.3,0,NA
2024-01-03T07:00:00Z,03.01.24,07:00:00,OYA_1193 01-2024.xlsx,11.8,93.1,4.34,35.6,0.413,7.3,26.8,0,NA
2024-01-03T07:10:00Z,03.01.24,07:10:00,OYA_1193 01-2024.xlsx,12,93.4,4.33,40.6,0.403,7.71,28,0,NA
2024-01-03T07:20:00Z,03.01.24,07:20:00,OYA_1193 01-2024.xlsx,12.2,93.3,4.31,42.2,0.341,7.64,29,0,NA
2024-01-03T07:30:00Z,03.01.24,07:30:00,OYA_1193 01-2024.xlsx,12.4,93.5,4.26,43.9,0.326,7.67,30,0,NA
2024-01-03T07:40:00Z,03.01.24,07:40:00,OYA_1193 01-2024.xlsx,12.5,93,4.34,42.5,0.409,7.74,31.3,0,NA
2024-01-03T07:50:00Z,03.01.24,07:50:00,OYA_1193 01-2024.xlsx,12.5,93.1,3.75,43.8,0.399,7.78,31.9,0,NA
2024-01-03T08:00:00Z,03.01.24,08:00:00,OYA_1193 01-2024.xlsx,12.3,93.1,3.42,40.6,0.335,7.29,32.6,0,NA
2024-01-03T08:10:00Z,03.01.24,08:10:00,OYA_1193 01-2024.xlsx,12.5,93.7,3.67,40.3,0.325,7.51,33.7,0,NA
2024-01-03T08:20:00Z,03.01.24,08:20:00,OYA_1193 01-2024.xlsx,12.8,93.2,4.05,38.4,0.385,6.79,35.6,0,NA
2024-01-03T08:30:00Z,03.01.24,08:30:00,OYA_1193 01-2024.xlsx,13,93.2,4.23,37.7,0.359,7.28,37.8,0,NA
2024-01-03T08:40:00Z,03.01.24,08:40:00,OYA_1193 01-2024.xlsx,13.1,92.5,3.49,40.2,0.392,8.39,40,0,NA
2024-01-03T08:50:00Z,03.01.24,08:50:00,OYA_1193 01-2024.xlsx,13,92.9,3.56,38,0.473,8.71,41.7,0,NA
2024-01-03T09:00:00Z,03.01.24,09:00:00,OYA_1193 01-2024.xlsx,13.1,92.6,3.09,35.5,0.321,7.69,44.1,0,NA
2024-01-03T09:10:00Z,03.01.24,09:10:00,OYA_1193 01-2024.xlsx,13,92.4,3.27,43.2,0.453,8.8,45.2,0,NA
2024-01-03T09:20:00Z,03.01.24,09:20:00,OYA_1193 01-2024.xlsx,12.9,92.6,3.61,40.4,0.267,6.81,47.3,0,NA
2024-01-03T09:30:00Z,03.01.24,09:30:00,OYA_1193 01-2024.xlsx,12.9,92.5,3.05,45.1,0.604,6.96,48.8,0,NA
2024-01-03T09:40:00Z,03.01.24,09:40:00,OYA_1193 01-2024.xlsx,12.8,91.9,1.78,66.3,0.201,10.6,49.6,0,NA
2024-01-03T09:50:00Z,03.01.24,09:50:00,OYA_1193 01-2024.xlsx,12.7,92.6,2.03,73,0.395,10.2,51.8,0,NA
2024-01-03T10:00:00Z,03.01.24,10:00:00,OYA_1193 01-2024.xlsx,12.8,92.5,2.46,73,0.314,11.6,56,0,NA
2024-01-03T10:10:00Z,03.01.24,10:10:00,OYA_1193 01-2024.xlsx,12.9,92,2.55,57.8,0.288,7.52,57,0,NA
2024-01-03T10:20:00Z,03.01.24,10:20:00,OYA_1193 01-2024.xlsx,12.8,92.1,2.59,62.1,0.275,7.25,59,0,NA
2024-01-03T10:30:00Z,03.01.24,10:30:00,OYA_1193 01-2024.xlsx,12.9,92.1,2.5,69.4,0.227,11.1,60.9,0,NA
2024-01-03T10:40:00Z,03.01.24,10:40:00,OYA_1193 01-2024.xlsx,13.2,92.5,2.39,71.8,0.446,10.5,64,0,NA
2024-01-03T10:50:00Z,03.01.24,10:50:00,OYA_1193 01-2024.xlsx,14,91.5,1.85,38.9,0.217,14.9,64,0,NA
2024-01-03T11:00:00Z,03.01.24,11:00:00,OYA_1193 01-2024.xlsx,14.7,90.9,2.07,28.3,0.314,10.8,65.2,0,NA
2024-01-03T11:10:00Z,03.01.24,11:10:00,OYA_1193 01-2024.xlsx,15.4,90,2.5,68.8,0.264,13.7,68,0,NA
2024-01-03T11:20:00Z,03.01.24,11:20:00,OYA_1193 01-2024.xlsx,15.9,89.9,1.68,69.3,0.281,9.99,70.5,0,NA
2024-01-03T11:30:00Z,03.01.24,11:30:00,OYA_1193 01-2024.xlsx,17.3,88.9,1.12,25.6,0.193,27,70.8,0,NA
2024-01-03T11:40:00Z,03.01.24,11:40:00,OYA_1193 01-2024.xlsx,18.2,85.2,2.54,80.6,0.508,12.6,72.4,0,NA
2024-01-03T11:50:00Z,03.01.24,11:50:00,OYA_1193 01-2024.xlsx,17.7,81.8,2.71,85,0.488,9.65,72.3,0,NA
2024-01-03T12:00:00Z,03.01.24,12:00:00,OYA_1193 01-2024.xlsx,18.3,76.3,1.83,23.1,0.548,21.7,70.8,0,NA
2024-01-03T12:10:00Z,03.01.24,12:10:00,OYA_1193 01-2024.xlsx,18.9,67.7,2.83,54.2,0.661,13.1,69.1,0,NA
2024-01-03T12:20:00Z,03.01.24,12:20:00,OYA_1193 01-2024.xlsx,19.2,63.9,2.06,66.4,0.619,17.5,66.6,0,NA
2024-01-03T12:30:00Z,03.01.24,12:30:00,OYA_1193 01-2024.xlsx,19.8,61,1.53,71.9,0.51,20.4,60.4,0,NA
2024-01-03T12:40:00Z,03.01.24,12:40:00,OYA_1193 01-2024.xlsx,20.9,55.1,0.839,254,0.363,64.5,49.6,0,NA
2024-01-03T12:50:00Z,03.01.24,12:50:00,OYA_1193 01-2024.xlsx,21.4,53.6,1.71,213,0.622,24.1,27.8,0,NA
2024-01-03T13:00:00Z,03.01.24,13:00:00,OYA_1193 01-2024.xlsx,20.6,56.7,2.24,225,0.558,17.5,9.81,0,NA
2024-01-03T13:10:00Z,03.01.24,13:10:00,OYA_1193 01-2024.xlsx,20.3,57.7,2.47,219,0.577,22.6,2.7,0,NA
