datetime,date,time,luft_temperatur_c,luft_feuchte_percent,luft_druck_h_pa,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,strahlung_global_w_m2,boden_temperatur_50cm_c,niederschlag_ja_nein_ja_nein,umwelt_blatt_feuchte_percent,strahlung_sichtweite_m,boden_feuchte_10cm_percent,boden_temperatur_10cm_c,boden_feuchte_20cm_percent,boden_temperatur_20cm_c,archivo_origen,stromversorgung_spannung_batterie_v,niederschlag_nebelwasser_mm,niederschlag_tauwasser_mm,oberflaeche_temperatur_c,niederschlag_nebelwasser_ml,niederschlag_tauwasser_ml
2024-11-30T00:40:00Z,30.11.24,00:40:00,12.3,89,879,4.785,35.5,0.3165,12.545,-3.59,24,1,48.6,4000,1.37,41,0.102,37.2,OYA_1211 11_2024.xlsx,NA,NA,NA,12.4,0,0
2024-11-30T00:50:00Z,30.11.24,00:50:00,12.3,89.4,879,4.3950000000000005,38.05,0.3245,10.085,-3.54,24,1,53.8,4000,1.37,41,0.104,37.2,OYA_1211 11_2024.xlsx,NA,NA,NA,12.350000000000001,0,0
2024-11-30T01:00:00Z,30.11.24,01:00:00,12.4,89.5,880,3.945,42.65,0.3685,9.004999999999999,-3.5,24,1,58.5,4000,1.37,40.9,0.105,37.3,OYA_1211 11_2024.xlsx,NA,NA,NA,12.4,0,0
2024-11-30T01:10:00Z,30.11.24,01:10:00,12.8,87.5,880,4.12,35.5,0.385,12.805,-3.71,24,1,64.1,4000,1.36,40.8,0.104,37.3,OYA_1211 11_2024.xlsx,NA,NA,NA,12.65,0,0
2024-11-30T01:20:00Z,30.11.24,01:20:00,12.9,86.1,880,4.43,36.35,0.503,12.95,-3.86,24,1,67.6,4000,1.36,40.7,0.105,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,12.65,0,0
2024-11-30T01:30:00Z,30.11.24,01:30:00,13.2,84.6,880,4.59,36.45,0.3125,12.085,-3.76,24,1,70.8,4000,1.36,40.6,0.109,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,12.85,0,0
2024-11-30T01:40:00Z,30.11.24,01:40:00,13.2,83.7,880,4.74,34.599999999999994,0.456,12.305,-3.86,24,1,72.6,4000,1.36,40.5,0.113,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,12.9,0,0
2024-11-30T01:50:00Z,30.11.24,01:50:00,13.5,82.1,880,4.67,29.85,0.4235,13.365,-3.84,24,1,73.9,4000,1.35,40.4,0.114,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,13.15,0,0
2024-11-30T02:00:00Z,30.11.24,02:00:00,13.6,81.3,880,4.865,33.95,0.4225,13.345,-3.8,24,1,74.6,4000,1.35,40.3,0.114,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,13.2,0,0
2024-11-30T02:10:00Z,30.11.24,02:10:00,13.6,81.1,880,4.43,37.6,0.528,12.455,-3.79,24,1,74.5,4000,1.35,40.2,0.113,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,13.15,0,0
2024-11-30T02:20:00Z,30.11.24,02:20:00,13.4,82.4,880,4.45,35.45,0.508,13.975000000000001,-3.74,24,1,74.7,4000,1.34,40.1,0.114,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,12.9,0,0
2024-11-30T02:30:00Z,30.11.24,02:30:00,13.3,82.6,880,4.664999999999999,35.8,0.385,11.764999999999999,-3.67,24,1,75.3,4000,1.34,40,0.116,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,12.9,0,0
2024-11-30T02:40:00Z,30.11.24,02:40:00,13.2,83,880,4.23,32.1,0.363,13.54,-3.74,24,1,75.6,4000,1.34,39.9,0.115,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,12.8,0,0
2024-11-30T02:50:00Z,30.11.24,02:50:00,13.6,80.5,880,5.23,21.85,0.6295,12.885,-3.74,24,1,75.9,4000,1.33,39.8,0.113,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.25,0,0
2024-11-30T03:00:00Z,30.11.24,03:00:00,14.1,76.4,880,4.955,20.450000000000003,0.738,14.695,-3.77,24,1,74.4,4000,1.33,39.6,0.116,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.55,0,0
2024-11-30T03:10:00Z,30.11.24,03:10:00,14,76.8,880,3.935,42.55,0.4745,13.89,-3.89,24,1,72.8,4000,1.33,39.5,0.116,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.3,0,0
2024-11-30T03:20:00Z,30.11.24,03:20:00,13.7,78.9,880,4.79,38.75,0.5965,11.245000000000001,-3.78,24,1,72.9,4000,1.33,39.4,0.12,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.15,0,0
2024-11-30T03:30:00Z,30.11.24,03:30:00,13.9,78.3,880,4.859999999999999,31.85,0.40049999999999997,13.41,-3.75,24,1,72.5,4000,1.32,39.2,0.12,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.3,0,0
2024-11-30T03:40:00Z,30.11.24,03:40:00,13.9,78.1,880,4.59,33.3,0.3275,12.78,-3.9,24,1,72,4000,1.32,39.1,0.12,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.3,0,0
2024-11-30T03:50:00Z,30.11.24,03:50:00,13.8,78.6,880,4.365,38.8,0.399,11.58,-3.95,24,1,71.7,4000,1.32,39,0.117,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.1,0,0
2024-11-30T04:00:00Z,30.11.24,04:00:00,13.6,79.6,880,4.895,40,0.579,9.895,-3.85,24,1,72.1,4000,1.31,38.9,0.12,37.7,OYA_1211 11_2024.xlsx,NA,NA,NA,13,0,0
2024-11-30T04:10:00Z,30.11.24,04:10:00,13.6,79.9,880,5.105,40.650000000000006,0.4075,9.879999999999999,-3.74,24,1,72.7,4000,1.31,38.7,0.119,37.7,OYA_1211 11_2024.xlsx,NA,NA,NA,13,0,0
2024-11-30T04:20:00Z,30.11.24,04:20:00,13.5,80.3,880,4.609999999999999,41.1,0.33999999999999997,9.585,-3.73,24,1,72.8,4000,1.31,38.6,0.119,37.7,OYA_1211 11_2024.xlsx,NA,NA,NA,12.9,0,0
2024-11-30T04:30:00Z,30.11.24,04:30:00,13.2,81.3,880,4.68,39.05,0.312,9.64,-3.7,24,1,73.4,4000,1.3,38.5,0.119,37.7,OYA_1211 11_2024.xlsx,NA,NA,NA,12.7,0,0
2024-11-30T04:40:00Z,30.11.24,04:40:00,13.3,81.2,880,4.720000000000001,41.150000000000006,0.332,8.615,-3.6,24,1,74.4,4000,1.3,38.4,0.118,37.7,OYA_1211 11_2024.xlsx,NA,NA,NA,12.7,0,0
2024-11-30T04:50:00Z,30.11.24,04:50:00,13.2,81.3,880,4.455,40.85,0.321,8.355,-3.65,24,1,75.2,4000,1.3,38.2,0.12,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,12.7,0,0
2024-11-30T05:00:00Z,30.11.24,05:00:00,13.1,81.2,880,3.74,44.05,0.3095,7.985,-3.71,24,1,75.9,4000,1.29,38.1,0.118,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,12.5,0,0
2024-11-30T05:10:00Z,30.11.24,05:10:00,13,82.9,880,3.5700000000000003,41.45,0.379,9.8,-3.67,24,1,76.8,4000,1.29,38,0.12,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,12.35,0,0
2024-11-30T05:20:00Z,30.11.24,05:20:00,13.7,82.2,879,3.505,33.6,0.334,12.12,-3.78,24,1,79.6,4000,1.29,37.9,0.121,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,12.85,0,0
2024-11-30T05:30:00Z,30.11.24,05:30:00,14.2,78.8,879,3.47,35.650000000000006,0.389,13.64,-3.85,24,1,81.1,4000,1.28,37.7,0.118,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.100000000000001,0,0
2024-11-30T05:40:00Z,30.11.24,05:40:00,14.2,77.3,879,3.8549999999999995,33.95,0.402,14.735,-4.02,24,1,81.5,4000,1.28,37.6,0.121,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.2,0,0
2024-11-30T05:50:00Z,30.11.24,05:50:00,14.1,76.6,879,4.17,21.35,0.372,11.615,-3.89,24,1,80.9,4000,1.28,37.5,0.117,37.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.25,0,0
2024-11-30T06:00:00Z,30.11.24,06:00:00,14,77.4,879,3.825,27.6,0.3305,12.085,-3.87,24,1,80.4,4000,1.28,37.4,0.117,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,13.1,0,0
2024-11-30T06:10:00Z,30.11.24,06:10:00,14,77.3,879,3.58,30.849999999999998,0.363,13.51,-4.02,24,1,80,4000,1.27,37.2,0.116,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,13,0,0
2024-11-30T06:20:00Z,30.11.24,06:20:00,14,77.5,879,3.43,24.7,0.27449999999999997,14.41,-3.88,24,1,80.3,4000,1.27,37.1,0.119,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,12.95,0,0
2024-11-30T06:30:00Z,30.11.24,06:30:00,14.1,76.3,879,3.27,28.2,0.315,15.65,-4.1,24,1,80.5,4000,1.27,37,0.115,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,12.9,0,0
2024-11-30T06:40:00Z,30.11.24,06:40:00,14.1,75.9,878,3.315,32.7,0.28200000000000003,13.17,-4.22,24,1,80.5,4000,1.27,36.9,0.113,37.5,OYA_1211 11_2024.xlsx,NA,NA,NA,12.9,0,0
2024-11-30T06:50:00Z,30.11.24,06:50:00,13.6,80.5,878,3.265,32.3,0.208,12.405,-4.08,24,1,81.4,4000,1.26,36.8,0.116,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,12.6,0,0
2024-11-30T07:00:00Z,30.11.24,07:00:00,14.2,69.7,878,3.35,355.5,0.522,14.415,-3.94,24,1,80.1,4000,1.26,36.7,0.113,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,13,0,0
2024-11-30T07:10:00Z,30.11.24,07:10:00,15.5,55.4,878,1.655,331.5,0.5665,15.8,-4.57,24,1,69.5,4000,1.26,36.5,0.111,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,13.5,0,0
2024-11-30T07:20:00Z,30.11.24,07:20:00,15.2,60.1,878,2.205,23.6,0.6755,20.4,-4.62,24,1,66.7,4000,1.26,36.5,0.111,37.4,OYA_1211 11_2024.xlsx,NA,NA,NA,13,0,0
2024-11-30T07:30:00Z,30.11.24,07:30:00,14.6,67.1,878,2.715,39.45,0.34299999999999997,11.605,-4.25,24,1,68.5,4000,1.25,36.3,0.11,37.3,OYA_1211 11_2024.xlsx,NA,NA,NA,13.05,0,0
2024-11-30T07:40:00Z,30.11.24,07:40:00,14.2,68.9,878,3.075,32.150000000000006,0.3295,13.105,-4.19,24,1,69,4000,1.25,36.2,0.11,37.3,OYA_1211 11_2024.xlsx,NA,NA,NA,12.8,0,0
2024-11-30T07:50:00Z,30.11.24,07:50:00,13.9,73.6,878,3.46,21.15,0.3035,13.725000000000001,-4.1,24,1,70.3,4000,1.25,36.1,0.109,37.3,OYA_1211 11_2024.xlsx,NA,NA,NA,12.649999999999999,0,0
2024-11-30T08:00:00Z,30.11.24,08:00:00,13.3,81.1,878,3.685,37.4,0.27549999999999997,14.014999999999999,-4.04,24,1,73.8,4000,1.25,36,0.109,37.3,OYA_1211 11_2024.xlsx,NA,NA,NA,12.4,0,0
2024-11-30T08:10:00Z,30.11.24,08:10:00,13,83.3,878,3.405,42.7,0.239,13.11,-3.98,24,1,76,4000,1.25,35.9,0.109,37.2,OYA_1211 11_2024.xlsx,NA,NA,NA,12.149999999999999,0,0
2024-11-30T08:20:00Z,30.11.24,08:20:00,12.9,84.2,878,3.7,41.35,0.20400000000000001,12.520000000000001,-3.9,24,1,77.8,4000,1.24,35.8,0.105,37.2,OYA_1211 11_2024.xlsx,NA,NA,NA,11.95,0,0
2024-11-30T08:30:00Z,30.11.24,08:30:00,12.8,84.6,878,3.6100000000000003,40.1,0.221,12.565000000000001,-3.9,24,1,79.7,4000,1.24,35.7,0.106,37.1,OYA_1211 11_2024.xlsx,NA,NA,NA,11.9,0,0
2024-11-30T08:40:00Z,30.11.24,08:40:00,13,82.7,878,3.23,20.9,0.3675,12.275,-3.73,24,1,80.9,4000,1.24,35.6,0.106,37.1,OYA_1211 11_2024.xlsx,NA,NA,NA,12,0,0
2024-11-30T08:50:00Z,30.11.24,08:50:00,13.5,77,878,2.535,6.125,0.3345,9.61,-4.08,24,1,81.3,4000,1.24,35.5,0.105,37.1,OYA_1211 11_2024.xlsx,NA,NA,NA,12.05,0,0
2024-11-30T09:00:00Z,30.11.24,09:00:00,13.8,74.3,878,2.425,9.715,0.5529999999999999,14.06,-4.39,24,1,81.2,4000,1.23,35.4,0.103,37,OYA_1211 11_2024.xlsx,NA,NA,NA,12.05,0,0
2024-11-30T09:10:00Z,30.11.24,09:10:00,13.3,79.3,878,3.3899999999999997,36.35,0.2555,12.505,-4.14,24,1,83.3,4000,1.23,35.3,0.103,37,OYA_1211 11_2024.xlsx,NA,NA,NA,12.05,0,0
2024-11-30T09:20:00Z,30.11.24,09:20:00,12.9,82.8,878,3.75,36.05,0.318,11.06,-3.98,24,1,85.1,4000,1.23,35.2,0.101,37,OYA_1211 11_2024.xlsx,NA,NA,NA,11.9,0,0
2024-11-30T09:30:00Z,30.11.24,09:30:00,12.6,83.9,878,3.99,38.75,0.442,10.775,-3.87,24,1,86.3,4000,1.23,35.1,0.098,36.9,OYA_1211 11_2024.xlsx,NA,NA,NA,11.75,0,0
2024-11-30T09:40:00Z,30.11.24,09:40:00,12.2,87,878,4.075,35.5,0.262,12.92,-3.68,24,1,87.3,4000,1.23,35,0.102,36.9,OYA_1211 11_2024.xlsx,NA,NA,NA,11.45,0,0
2024-11-30T09:50:00Z,30.11.24,09:50:00,11.9,88.9,879,4.225,38.5,0.2555,10.54,-2.22,24,1,88.4,4000,1.23,34.9,0.1,36.9,OYA_1211 11_2024.xlsx,NA,NA,NA,11.3,0,0
2024-11-30T10:00:00Z,30.11.24,10:00:00,11.7,90.5,879,4.279999999999999,37.6,0.255,8.57,3.49,24,1,89.4,4000,1.22,34.8,0.099,36.8,OYA_1211 11_2024.xlsx,NA,NA,NA,11.2,0,0
2024-11-30T10:10:00Z,30.11.24,10:10:00,11.8,91.8,879,4.465,36.15,0.281,11.104999999999999,17.4,24,1,90.7,4000,1.22,34.7,0.098,36.8,OYA_1211 11_2024.xlsx,NA,NA,NA,11.350000000000001,0,0
2024-11-30T10:20:00Z,30.11.24,10:20:00,12.4,91.6,879,4.12,34.15,0.3095,13.445,41.3,24,1,91.9,4000,1.22,34.6,0.097,36.7,OYA_1211 11_2024.xlsx,NA,NA,NA,11.75,0,0
2024-11-30T10:30:00Z,30.11.24,10:30:00,12.8,89.9,879,3.9,41.1,0.22499999999999998,7.025,72.2,24,1,92.7,4000,1.22,34.5,0.096,36.7,OYA_1211 11_2024.xlsx,NA,NA,NA,12.2,0,0
2024-11-30T10:40:00Z,30.11.24,10:40:00,13.4,87.4,879,4.279999999999999,31.599999999999998,0.26849999999999996,11.25,105,24,1,93.4,4000,1.21,34.4,0.094,36.7,OYA_1211 11_2024.xlsx,NA,NA,NA,13,0,0
2024-11-30T10:50:00Z,30.11.24,10:50:00,14.1,83.3,879,3.92,34.2,0.2905,12.25,134,24,1,93.6,4000,1.21,34.3,0.091,36.6,OYA_1211 11_2024.xlsx,NA,NA,NA,13.9,0,0
2024-11-30T11:00:00Z,30.11.24,11:00:00,14.8,80.2,879,3.5549999999999997,33.6,0.277,13.7,165,24,1,93.5,4000,1.21,34.2,0.094,36.6,OYA_1211 11_2024.xlsx,NA,NA,NA,14.85,0,0
2024-11-30T11:10:00Z,30.11.24,11:10:00,15.3,77.5,879,2.9699999999999998,29.15,0.4375,16.31,200,24,1,92.9,4000,1.21,34.1,0.092,36.5,OYA_1211 11_2024.xlsx,NA,NA,NA,15.649999999999999,0,0
2024-11-30T11:20:00Z,30.11.24,11:20:00,15.3,77.2,879,4,26.9,0.336,16.475,241,24,1,91.6,4000,1.21,34.1,0.091,36.5,OYA_1211 11_2024.xlsx,NA,NA,NA,15.9,0,0
2024-11-30T11:30:00Z,30.11.24,11:30:00,15.3,77.6,879,4.1850000000000005,35.5,0.40049999999999997,15.155000000000001,285,24,1,89.2,4000,1.21,34,0.087,36.5,OYA_1211 11_2024.xlsx,NA,NA,NA,16.35,0,0
2024-11-30T11:40:00Z,30.11.24,11:40:00,15.5,75.9,879,4.02,20.7,0.33,13.504999999999999,332,24,1,84.8,4000,1.2,33.9,0.087,36.5,OYA_1211 11_2024.xlsx,NA,NA,NA,16.8,0,0
2024-11-30T11:50:00Z,30.11.24,11:50:00,16,71.6,879,3.3600000000000003,23.65,0.3335,13.24,378,24,1,76.9,4000,1.2,33.8,0.087,36.4,OYA_1211 11_2024.xlsx,NA,NA,NA,17.9,0,0
2024-11-30T12:00:00Z,30.11.24,12:00:00,17.1,63.8,879,3.23,32.849999999999994,0.3325,14.365,423,24,1,63.7,4000,1.2,33.7,0.087,36.4,OYA_1211 11_2024.xlsx,NA,NA,NA,19.4,0,0
2024-11-30T12:10:00Z,30.11.24,12:10:00,17.6,61.2,880,3.1799999999999997,19.85,0.367,16.77,468,24,1,44.8,4000,1.2,33.6,0.089,36.3,OYA_1211 11_2024.xlsx,NA,NA,NA,20.3,0,0
2024-11-30T12:20:00Z,30.11.24,12:20:00,17.6,60.4,880,2.69,11.3,0.49150000000000005,17.56,511,24,1,23.7,4000,1.2,33.6,0.082,36.3,OYA_1211 11_2024.xlsx,NA,NA,NA,21,0,0
2024-11-30T12:30:00Z,30.11.24,12:30:00,17.9,58.1,880,2.15,186.1,0.5155000000000001,15.88,552,24,1,7.19,4000,1.2,33.5,0.082,36.2,OYA_1211 11_2024.xlsx,NA,NA,NA,22.1,0,0
2024-11-30T12:40:00Z,30.11.24,12:40:00,19,52.5,880,1.27,182.95,0.379,32.650000000000006,591,24,1,1.45,4000,1.2,33.5,0.084,36.2,OYA_1211 11_2024.xlsx,NA,NA,NA,23.9,0,0
2024-11-30T12:50:00Z,30.11.24,12:50:00,20.3,54.5,880,1.2,273.5,0.5700000000000001,48.9,629,24,1,0.608,4000,1.2,33.5,0.082,36.2,OYA_1211 11_2024.xlsx,NA,NA,NA,24.950000000000003,0,0
2024-11-30T13:00:00Z,30.11.24,13:00:00,20.7,55,880,1.1205,254,0.36150000000000004,82.25,667,24.1,1,0.388,4000,1.2,33.4,0.082,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,25.65,0,0
2024-11-30T13:10:00Z,30.11.24,13:10:00,20.5,57,880,2.2750000000000004,212,0.5145,16.25,706,24.1,1,0.261,4000,1.2,33.4,0.08,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,26.05,0,0
2024-11-30T13:20:00Z,30.11.24,13:20:00,19.6,60.7,880,2.485,219,0.474,17.6,740,24.1,1,0.218,4000,1.19,33.4,0.077,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,25.35,0,0
2024-11-30T13:30:00Z,30.11.24,13:30:00,19.3,61.3,880,2.21,218.5,0.49850000000000005,19.5,772,24.1,1,0.21,4000,1.2,33.4,0.077,36,OYA_1211 11_2024.xlsx,NA,NA,NA,25.799999999999997,0,0
2024-11-30T13:40:00Z,30.11.24,13:40:00,19.6,60.3,880,2.05,215,0.4415,22.7,802,24.1,1,0.197,4000,1.19,33.4,0.082,36,OYA_1211 11_2024.xlsx,NA,NA,NA,26.05,0,0
2024-11-30T13:50:00Z,30.11.24,13:50:00,20.2,58.1,880,2.5949999999999998,221.5,0.4575,17.85,833,24.1,1,0.176,4000,1.2,33.4,0.08,36,OYA_1211 11_2024.xlsx,NA,NA,NA,26.75,0,0
2024-11-30T14:00:00Z,30.11.24,14:00:00,20.3,57.6,880,2.5949999999999998,224,0.5035000000000001,19.299999999999997,861,24.1,1,0.152,4000,1.2,33.4,0.077,36,OYA_1211 11_2024.xlsx,NA,NA,NA,26.8,0,0
2024-11-30T14:10:00Z,30.11.24,14:10:00,20.1,58.4,880,2.69,215.5,0.6445000000000001,18.4,891,24.1,1,0.165,4000,1.2,33.4,0.078,36,OYA_1211 11_2024.xlsx,NA,NA,NA,27.25,0,0
2024-11-30T14:20:00Z,30.11.24,14:20:00,20.4,58,880,3.2199999999999998,216.5,0.7005,15.45,918,24.1,1,0.214,4000,1.2,33.5,0.079,36,OYA_1211 11_2024.xlsx,NA,NA,NA,27.95,0,0
2024-11-30T14:30:00Z,30.11.24,14:30:00,20.4,58,880,3.745,214.5,0.6160000000000001,15.649999999999999,944,24.1,1,0.205,4000,1.2,33.7,0.076,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,27.700000000000003,0,0
2024-11-30T14:40:00Z,30.11.24,14:40:00,19.9,59.4,880,3.23,205.5,0.5275,15.399999999999999,968,24.1,1,0.226,4000,1.2,33.8,0.08,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,27.65,0,0
2024-11-30T14:50:00Z,30.11.24,14:50:00,20.1,58.6,880,3.165,216.5,0.6285000000000001,18,990,24.1,1,0.228,4000,1.2,33.9,0.078,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,28.1,0,0
2024-11-30T15:00:00Z,30.11.24,15:00:00,20,59.1,880,3.2699999999999996,212,0.593,18.1,1011,24.1,1,0.223,4000,1.2,34,0.08,36.1,OYA_1211 11_2024.xlsx,NA,NA,NA,28.15,0,0
2024-11-30T15:10:00Z,30.11.24,15:10:00,20.9,56.6,880,3.5949999999999998,221.5,0.683,16.4,1032,24.1,1,0.208,4000,1.21,34.1,0.079,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.55,0,0
2024-11-30T15:20:00Z,30.11.24,15:20:00,20.7,57.3,879,3.895,227,0.7290000000000001,15.25,1049,24.1,1,0.179,4000,1.21,34.2,0.078,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.700000000000003,0,0
2024-11-30T15:30:00Z,30.11.24,15:30:00,21,56.4,879,4.195,227.5,0.733,12.96,1065,24.1,1,0.163,4000,1.21,34.4,0.074,36,OYA_1211 11_2024.xlsx,NA,NA,NA,29,0,0
2024-11-30T15:40:00Z,30.11.24,15:40:00,20.8,56.8,879,4.345,230,0.8514999999999999,12.75,1080,24.1,1,0.157,4000,1.21,34.5,0.076,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.700000000000003,0,0
2024-11-30T15:50:00Z,30.11.24,15:50:00,20.8,55.8,879,4.74,239.5,0.6415,13.35,1036,24.1,1,0.153,4000,1.22,34.7,0.074,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.450000000000003,0,0
2024-11-30T16:00:00Z,30.11.24,16:00:00,20.8,55.1,879,4.885,227.5,0.7755,12.61,1104,24.1,1,0.157,4000,1.22,34.9,0.073,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.55,0,0
2024-11-30T16:10:00Z,30.11.24,16:10:00,20.5,55.6,879,4.949999999999999,233.5,0.7395,14.75,1111,24.1,1,0.149,4000,1.22,35,0.073,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.299999999999997,0,0
2024-11-30T16:20:00Z,30.11.24,16:20:00,20.6,54.8,879,5.0600000000000005,231.5,0.8085,12.9,1088,24.1,1,0.123,4000,1.22,35.2,0.073,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.6,0,0
2024-11-30T16:30:00Z,30.11.24,16:30:00,21,53.5,879,4.96,231.5,0.659,13.850000000000001,1117,24.1,1,0.099,4000,1.23,35.4,0.069,35.9,OYA_1211 11_2024.xlsx,NA,NA,NA,28.5,0,0
2024-11-30T16:40:00Z,30.11.24,16:40:00,20.8,54,879,5,228,0.8340000000000001,14.3,1120,24.1,1,0.134,4000,1.23,35.5,0.071,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,29.049999999999997,0,0
2024-11-30T16:50:00Z,30.11.24,16:50:00,20.6,54.7,879,5.3100000000000005,231,0.6930000000000001,13,1118,24.1,1,0.182,4000,1.23,35.7,0.067,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,28.55,0,0
2024-11-30T17:00:00Z,30.11.24,17:00:00,20.7,53.6,879,5.34,237,0.7075,12.07,1111,24.1,1,0.228,4000,1.24,35.9,0.067,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,28.6,0,0
2024-11-30T17:10:00Z,30.11.24,17:10:00,20.8,53.6,879,5.265000000000001,231.5,0.724,12.8,1116,24.1,1,0.263,4000,1.24,36.1,0.066,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,28.549999999999997,0,0
2024-11-30T17:20:00Z,30.11.24,17:20:00,20.8,53.8,879,5.25,224.5,0.6599999999999999,14.850000000000001,1113,24.1,1,0.277,4000,1.25,36.4,0.064,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,28.8,0,0
2024-11-30T17:30:00Z,30.11.24,17:30:00,21.2,51.5,878,4.965,238,0.7365,13.8,1107,24.1,1,0.28,4000,1.25,36.6,0.065,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,29.1,0,0
2024-11-30T17:40:00Z,30.11.24,17:40:00,21.2,51.9,878,5.145,234.5,0.752,13.35,1090,24.1,1,0.262,4000,1.26,36.8,0.066,35.8,OYA_1211 11_2024.xlsx,NA,NA,NA,29.15,0,0
2024-11-30T17:50:00Z,30.11.24,17:50:00,21.3,51.9,878,4.885,234,0.7275,14.450000000000001,1033,24.1,1,0.26,4000,1.26,37,0.061,35.9,OYA_1211 11_2024.xlsx,NA,NA,NA,29.4,0,0
2024-11-30T18:00:00Z,30.11.24,18:00:00,21.5,50.2,878,5.335000000000001,233.5,0.709,14.299999999999999,1068,24.1,1,0.245,4000,1.27,37.2,0.065,35.9,OYA_1211 11_2024.xlsx,NA,NA,NA,29.25,0,0
2024-11-30T18:10:00Z,30.11.24,18:10:00,21.3,50.6,878,5.45,231,0.6975,13.65,1053,24.1,1,0.248,4000,1.27,37.4,0.067,35.9,OYA_1211 11_2024.xlsx,NA,NA,NA,28.95,0,0
2024-11-30T18:20:00Z,30.11.24,18:20:00,21.3,50.9,878,4.87,231.5,0.6579999999999999,14.45,1037,24.1,1,0.245,4000,1.28,37.7,0.067,35.9,OYA_1211 11_2024.xlsx,NA,NA,NA,29.25,0,0
2024-11-30T18:30:00Z,30.11.24,18:30:00,21.6,49.8,878,5.17,239.5,0.6325000000000001,13.350000000000001,1018,24.1,1,0.239,4000,1.28,37.9,0.066,35.9,OYA_1211 11_2024.xlsx,NA,NA,NA,29.5,0,0
2024-11-30T18:40:00Z,30.11.24,18:40:00,21.4,49.9,878,5.154999999999999,232,0.7015,13.2,995,24.1,1,0.235,4000,1.29,38.1,0.067,36,OYA_1211 11_2024.xlsx,NA,NA,NA,29.15,0,0
2024-11-30T18:50:00Z,30.11.24,18:50:00,21.2,50.5,878,5.285,233,0.7785,10.48,970,24.1,1,0.237,4000,1.29,38.3,0.067,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.85,0,0
2024-11-30T19:00:00Z,30.11.24,19:00:00,21.1,51,878,5.4,233,0.7155,12.379999999999999,868,24.1,1,0.251,4000,1.3,38.5,0.069,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.75,0,0
2024-11-30T19:10:00Z,30.11.24,19:10:00,21.2,50.2,878,5.305,226.5,0.704,12.690000000000001,916,24.1,1,0.252,4000,1.31,38.8,0.068,36,OYA_1211 11_2024.xlsx,NA,NA,NA,28.6,0,0
