datetime,date,time,archivo_origen,luft_temperatur_1a_c,luft_feuchte_1a_percent,niederschlag_nebelwasser_menge_1a_mm,wind_geschwindigkeit_1a_m_s,wind_richtung_1a,wind_geschwindigkeit_standardabweichung_1a_m_s,wind_richtung_standardabweichung_1a,umwelt_blatt_feuchte_1a_percent,niederschlag_nebelwasser_menge_1a_ml,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml,niederschlag_nebelwasser_mm
2024-02-14T17:30:00Z,14.02.24,17:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,58,3.88,257,0.69499999999999995,16.2,0.61399999999999999,0,NA
2024-02-14T17:40:00Z,14.02.24,17:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,58.4,4.04,255,0.70799999999999996,14.7,0.58699999999999997,0,NA
2024-02-14T17:50:00Z,14.02.24,17:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,59.5,4.4000000000000004,261,0.67,16.3,0.59499999999999997,0,NA
2024-02-14T18:00:00Z,14.02.24,18:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,60.7,3.96,265,0.75,17.2,0.6,0,NA
2024-02-14T18:10:00Z,14.02.24,18:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,61.3,4.1500000000000004,259,0.64900000000000002,11.1,0.58799999999999997,0,NA
2024-02-14T18:20:00Z,14.02.24,18:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,62.7,4.1399999999999997,259,0.64400000000000002,13.6,0.61,0,NA
2024-02-14T18:30:00Z,14.02.24,18:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,61.5,3.86,260,0.66200000000000003,15,0.61299999999999999,0,NA
2024-02-14T18:40:00Z,14.02.24,18:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,60.8,4.34,264,0.70499999999999996,13.5,0.59,0,NA
2024-02-14T18:50:00Z,14.02.24,18:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,61.3,4.37,258,0.78300000000000003,16.399999999999999,0.59599999999999997,0,NA
2024-02-14T19:00:00Z,14.02.24,19:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,62.1,4.25,257,0.84,12.4,0.59499999999999997,0,NA
2024-02-14T19:10:00Z,14.02.24,19:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,62.1,4.2699999999999996,259,0.66200000000000003,13.6,0.61199999999999999,0,NA
2024-02-14T19:20:00Z,14.02.24,19:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,60.9,4.32,258,0.68200000000000005,11.8,0.60599999999999998,0,NA
2024-02-14T19:30:00Z,14.02.24,19:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,61.1,4.5,261,0.70399999999999996,12.1,0.60299999999999998,0,NA
2024-02-14T19:40:00Z,14.02.24,19:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,61.2,4.33,259,0.71599999999999997,12.1,0.62,0,NA
2024-02-14T19:50:00Z,14.02.24,19:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,61.8,4.4000000000000004,270,0.78700000000000003,15.1,0.627,0,NA
2024-02-14T20:00:00Z,14.02.24,20:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,61,3.89,273,0.67,15.3,0.625,0,NA
2024-02-14T20:10:00Z,14.02.24,20:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,58.8,4.05,270,0.52900000000000003,13.4,0.60499999999999998,0,NA
2024-02-14T20:20:00Z,14.02.24,20:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,56.9,3.72,267,0.55100000000000005,14.5,0.57099999999999995,0,NA
2024-02-14T20:30:00Z,14.02.24,20:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,56.5,4.12,268,0.55300000000000005,15.3,0.53,0,NA
2024-02-14T20:40:00Z,14.02.24,20:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,58.3,3.78,264,0.63,12.5,0.52,0,NA
2024-02-14T20:50:00Z,14.02.24,20:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,59.1,4.1100000000000003,271,0.629,12.8,0.52500000000000002,0,NA
2024-02-14T21:00:00Z,14.02.24,21:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,61.1,3.83,268,0.58299999999999996,9.26,0.56399999999999995,0,NA
2024-02-14T21:10:00Z,14.02.24,21:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,59.9,3.62,275,0.54300000000000004,13.4,0.59899999999999998,0,NA
2024-02-14T21:20:00Z,14.02.24,21:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,58.7,3.67,269,0.51700000000000002,13.8,0.60199999999999998,0,NA
2024-02-14T21:30:00Z,14.02.24,21:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,58,4.09,272,0.45500000000000002,12.1,0.60699999999999998,0,NA
2024-02-14T21:40:00Z,14.02.24,21:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,64.3,4.1500000000000004,273,0.54300000000000004,12.2,0.65,0,NA
2024-02-14T21:50:00Z,14.02.24,21:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,65.3,4.3499999999999996,280,0.55200000000000005,10.9,0.72399999999999998,0,NA
2024-02-14T22:00:00Z,14.02.24,22:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,65.5,4.28,284,0.46800000000000003,11.7,0.78900000000000003,0,NA
2024-02-14T22:10:00Z,14.02.24,22:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,66.2,4.3099999999999996,284,0.38,10.3,0.83599999999999997,0,NA
2024-02-14T22:20:00Z,14.02.24,22:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,65.7,4.3099999999999996,287,0.28999999999999998,8.67,0.88400000000000001,0,NA
2024-02-14T22:30:00Z,14.02.24,22:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,61.8,4.47,290,0.318,6.53,0.92500000000000004,0,NA
2024-02-14T22:40:00Z,14.02.24,22:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,57.5,4.22,285,0.26400000000000001,6.91,0.96399999999999997,0,NA
2024-02-14T22:50:00Z,14.02.24,22:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,51.8,4.3099999999999996,296,0.38900000000000001,6.22,0.995,0,NA
2024-02-14T23:00:00Z,14.02.24,23:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,43.8,4.54,296,0.49099999999999999,7.24,0.98399999999999999,0,NA
2024-02-14T23:10:00Z,14.02.24,23:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,42.2,4.29,297,0.43,5.75,1.03,0,NA
2024-02-14T23:20:00Z,14.02.24,23:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,38.6,4.6500000000000004,294,0.379,5.7,1.0900000000000001,0,NA
2024-02-14T23:30:00Z,14.02.24,23:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.399999999999999,34.4,5.27,297,0.53900000000000003,6.68,1.1599999999999999,0,NA
2024-02-14T23:40:00Z,14.02.24,23:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.100000000000001,39.1,5.44,299,0.52800000000000002,7.24,1.22,0,NA
2024-02-14T23:50:00Z,14.02.24,23:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,48.4,5.26,302,0.52800000000000002,6.68,1.29,0,NA
2024-02-15T00:00:00Z,15.02.24,00:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,45.9,5.16,304,0.42899999999999999,5.92,1.37,0,NA
2024-02-15T00:10:00Z,15.02.24,00:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,35.6,3.44,308,0.58499999999999996,9.14,1.38,0,NA
2024-02-15T00:20:00Z,15.02.24,00:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,37.200000000000003,3.77,303,0.60499999999999998,8.74,1.38,0,NA
2024-02-15T00:30:00Z,15.02.24,00:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,47,4.54,303,0.56299999999999994,8.58,1.41,0,NA
2024-02-15T00:40:00Z,15.02.24,00:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,56.2,4.17,305,0.73099999999999998,9.9600000000000009,1.48,0,NA
2024-02-15T00:50:00Z,15.02.24,00:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,63.1,4.32,305,0.98099999999999998,9.7899999999999991,1.64,0,NA
2024-02-15T01:00:00Z,15.02.24,01:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100000000000001,60.8,2.36,318,0.72599999999999998,20.6,1.8,0,NA
2024-02-15T01:10:00Z,15.02.24,01:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,57.3,3.62,315,0.57199999999999995,11.1,1.82,0,NA
2024-02-15T01:20:00Z,15.02.24,01:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,56.5,3.19,342,0.44700000000000001,13.6,1.81,0,NA
2024-02-15T01:30:00Z,15.02.24,01:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,58.3,3.07,342,0.51700000000000002,14,1.89,0,NA
2024-02-15T01:40:00Z,15.02.24,01:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,60.9,4.0199999999999996,2.08,0.92400000000000004,9.81,2.0299999999999998,0,NA
2024-02-15T01:50:00Z,15.02.24,01:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,56,2.66,347,0.83299999999999996,15.1,2.08,0,NA
2024-02-15T02:00:00Z,15.02.24,02:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,51.2,2.54,347,0.89200000000000002,18.899999999999999,1.9,0,NA
2024-02-15T02:10:00Z,15.02.24,02:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,56.3,3.27,6.26,0.93400000000000005,19.3,1.94,0,NA
2024-02-15T02:20:00Z,15.02.24,02:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,59.4,2.62,343,0.66500000000000004,21.6,2.02,0,NA
2024-02-15T02:30:00Z,15.02.24,02:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,58.4,2.35,344,0.67700000000000005,20.9,2.0699999999999998,0,NA
2024-02-15T02:40:00Z,15.02.24,02:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,57.5,4.34,9.89,1.1299999999999999,16.600000000000001,2.08,0,NA
2024-02-15T02:50:00Z,15.02.24,02:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,53.6,4,13.8,0.59199999999999997,8.82,1.93,0,NA
2024-02-15T03:00:00Z,15.02.24,03:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,50.7,2.74,18.600000000000001,0.621,15.8,1.83,0,NA
2024-02-15T03:10:00Z,15.02.24,03:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,45,2.57,20.2,0.82599999999999996,15.7,1.75,0,NA
2024-02-15T03:20:00Z,15.02.24,03:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,43.4,2.3199999999999998,358,1.27,25.1,1.63,0,NA
2024-02-15T03:30:00Z,15.02.24,03:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.399999999999999,41.1,3.17,16.8,1.07,19.600000000000001,1.6,0,NA
2024-02-15T03:40:00Z,15.02.24,03:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,31.3,3.46,2.85,1.2,27.9,1.52,0,NA
2024-02-15T03:50:00Z,15.02.24,03:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.899999999999999,32.4,4.6100000000000003,14.8,0.83,9.9499999999999993,1.47,0,NA
2024-02-15T04:00:00Z,15.02.24,04:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,27.3,5.25,10,0.52600000000000002,5.33,1.43,0,NA
2024-02-15T04:10:00Z,15.02.24,04:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.100000000000001,27.9,5.35,10.3,0.41499999999999998,5.14,1.4,0,NA
2024-02-15T04:20:00Z,15.02.24,04:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29.1,4.74,8.4600000000000009,0.53400000000000003,9.18,1.4,0,NA
2024-02-15T04:30:00Z,15.02.24,04:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,35.299999999999997,4.87,354,0.68100000000000005,9.69,1.41,0,NA
2024-02-15T04:40:00Z,15.02.24,04:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,40.200000000000003,4.16,346,0.66300000000000003,11.2,1.44,0,NA
2024-02-15T04:50:00Z,15.02.24,04:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,39.6,4.0599999999999996,346,2.09,17.8,1.47,0,NA
2024-02-15T05:00:00Z,15.02.24,05:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,34.700000000000003,6.39,2.52,0.71399999999999997,6.09,1.47,0,NA
2024-02-15T05:10:00Z,15.02.24,05:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,32.4,5.72,3.59,0.52300000000000002,6.79,1.45,0,NA
2024-02-15T05:20:00Z,15.02.24,05:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.399999999999999,32.799999999999997,6.64,359,0.88900000000000001,6.49,1.44,0,NA
2024-02-15T05:30:00Z,15.02.24,05:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,32.9,5.65,359,0.79700000000000004,7.07,1.44,0,NA
2024-02-15T05:40:00Z,15.02.24,05:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,30.9,6.25,353,1.01,8.4600000000000009,1.44,0,NA
2024-02-15T05:50:00Z,15.02.24,05:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,36.200000000000003,7.31,355,0.78400000000000003,7.43,1.44,0,NA
2024-02-15T06:00:00Z,15.02.24,06:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,43.9,5.19,349,1.45,15.1,1.47,0,NA
2024-02-15T06:10:00Z,15.02.24,06:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.899999999999999,47.8,7.59,1.66,1.1200000000000001,7.79,1.51,0,NA
2024-02-15T06:20:00Z,15.02.24,06:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,51,8.65,2.85,0.92800000000000005,7.12,1.56,0,NA
2024-02-15T06:30:00Z,15.02.24,06:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,39.299999999999997,8.74,8.74,0.85299999999999998,5.1100000000000003,1.52,0,NA
2024-02-15T06:40:00Z,15.02.24,06:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,35.799999999999997,7.57,10.199999999999999,0.73099999999999998,5.29,1.47,0,NA
2024-02-15T06:50:00Z,15.02.24,06:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,37.200000000000003,6.9,7.93,0.97299999999999998,8.0299999999999994,1.44,0,NA
2024-02-15T07:00:00Z,15.02.24,07:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,48,8.1300000000000008,7.88,1.38,6.56,1.48,0,NA
2024-02-15T07:10:00Z,15.02.24,07:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,61.4,8.74,9.33,1.45,7.96,1.74,0,NA
2024-02-15T07:20:00Z,15.02.24,07:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,59,8.6199999999999992,7.44,0.90600000000000003,6.78,1.94,0,NA
2024-02-15T07:30:00Z,15.02.24,07:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,58.4,8.74,5.86,1.06,6.61,1.93,0,NA
2024-02-15T07:40:00Z,15.02.24,07:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,60.6,8.16,6.72,1.5,6.9,2.0699999999999998,0,NA
2024-02-15T07:50:00Z,15.02.24,07:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,63.5,8.2799999999999994,6.99,1.37,7.08,2.29,0,NA
2024-02-15T08:00:00Z,15.02.24,08:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,61.9,6.61,3.94,1.7,16.8,2.5299999999999998,0,NA
2024-02-15T08:10:00Z,15.02.24,08:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,59.5,6.23,8.0399999999999991,1.47,12.9,2.41,0,NA
2024-02-15T08:20:00Z,15.02.24,08:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.399999999999999,56.3,6.47,11,1.63,9.6199999999999992,2.2000000000000002,0,NA
2024-02-15T08:30:00Z,15.02.24,08:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,61.9,6.6,4.32,1.29,7.91,2.4,0,NA
2024-02-15T08:40:00Z,15.02.24,08:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,62,6.48,6.43,0.99199999999999999,8.94,2.4900000000000002,0,NA
2024-02-15T08:50:00Z,15.02.24,08:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,65.2,6.23,6.51,1.26,9.42,2.88,0,NA
2024-02-15T09:00:00Z,15.02.24,09:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,64.8,5.07,3.15,1.76,25.5,3.2,0,NA
2024-02-15T09:10:00Z,15.02.24,09:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,58.8,5.41,9.6,1.1299999999999999,10.3,2.83,0,NA
2024-02-15T09:20:00Z,15.02.24,09:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,58,5.95,5.61,0.82599999999999996,8.76,2.57,0,NA
2024-02-15T09:30:00Z,15.02.24,09:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,56.1,5.46,10.7,1.49,12.7,2.33,0,NA
2024-02-15T09:40:00Z,15.02.24,09:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,48.9,3.61,18.600000000000001,1.4,35.4,2,0,NA
2024-02-15T09:50:00Z,15.02.24,09:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,55.5,4.46,14.7,2.1,34.4,1.94,0,NA
2024-02-15T10:00:00Z,15.02.24,10:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,48.6,2.7,21,1.46,58.3,1.89,0,NA
2024-02-15T10:10:00Z,15.02.24,10:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.899999999999999,45.5,3.58,1.82,1.48,33.1,1.72,0,NA
2024-02-15T10:20:00Z,15.02.24,10:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,42.9,3.85,354,1.38,17.8,1.65,0,NA
2024-02-15T10:30:00Z,15.02.24,10:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,44.4,3.1,350,1.78,36.5,1.59,0,NA
2024-02-15T10:40:00Z,15.02.24,10:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,44.8,5.2,1.66,1.61,13.9,1.59,0,NA
2024-02-15T10:50:00Z,15.02.24,10:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,51.8,6.68,6.98,1.56,9.4700000000000006,1.65,0,NA
2024-02-15T11:00:00Z,15.02.24,11:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,47.7,5.33,2.0699999999999998,1.64,15.2,1.58,0,NA
2024-02-15T11:10:00Z,15.02.24,11:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,43.8,5.46,7.79,1.61,11.9,1.43,0,NA
2024-02-15T11:20:00Z,15.02.24,11:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,44.8,6.29,3.72,1.26,9.0299999999999994,1.35,0,NA
2024-02-15T11:30:00Z,15.02.24,11:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,34.4,3.71,2.2000000000000002,1.58,30,1.17,0,NA
2024-02-15T11:40:00Z,15.02.24,11:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,39.299999999999997,1.84,325,1.1100000000000001,67.8,1.02,0,NA
2024-02-15T11:50:00Z,15.02.24,11:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,35.200000000000003,2.71,359,1.3,32.6,0.89300000000000002,0,NA
2024-02-15T12:00:00Z,15.02.24,12:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,28.4,2.2799999999999998,3.21,0.93500000000000005,28.3,0.75600000000000001,0,NA
2024-02-15T12:10:00Z,15.02.24,12:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,36.4,1.99,26,0.85299999999999998,65.7,0.63400000000000001,0,NA
2024-02-15T12:20:00Z,15.02.24,12:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,40.200000000000003,1.44,353,0.76600000000000001,81.099999999999994,0.55900000000000005,0,NA
2024-02-15T12:30:00Z,15.02.24,12:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,47,2.38,45.6,0.499,15.6,0.502,0,NA
2024-02-15T12:40:00Z,15.02.24,12:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,44.3,1.05,277,0.33500000000000002,45.6,0.45400000000000001,0,NA
2024-02-15T12:50:00Z,15.02.24,12:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,48.2,2.2400000000000002,84.8,1.0900000000000001,69,0.39300000000000002,0,NA
2024-02-15T13:00:00Z,15.02.24,13:00:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7,44.5,1.31,353,0.44600000000000001,57.3,0.35199999999999998,0,NA
2024-02-15T13:10:00Z,15.02.24,13:10:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,42.4,0.88400000000000001,253,0.35499999999999998,34.299999999999997,0.26,0,NA
2024-02-15T13:20:00Z,15.02.24,13:20:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,44.3,1.42,183,0.38800000000000001,19.8,0.14399999999999999,0,NA
2024-02-15T13:30:00Z,15.02.24,13:30:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,46.2,1.32,196,0.34200000000000003,13.1,6.8000000000000005E-2,0,NA
2024-02-15T13:40:00Z,15.02.24,13:40:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,47.1,0.98799999999999999,187,0.44500000000000001,37.799999999999997,1.0999999999999999E-2,0,NA
2024-02-15T13:50:00Z,15.02.24,13:50:00,OYA_1354 02-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,41.3,2.5099999999999998,114,1.03,43.3,0,0,NA
