datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml
2025-03-16T09:40:00Z,16.03.25,09:40:00,OYA_1069 03_2025.xlsx,17,49,1.14,72.5,0.294,11.8,1.42,0
2025-03-16T09:50:00Z,16.03.25,09:50:00,OYA_1069 03_2025.xlsx,16.8,49.1,1.74,65.6,0.273,8.72,1.4,0
2025-03-16T10:00:00Z,16.03.25,10:00:00,OYA_1069 03_2025.xlsx,16.7,53.4,1.61,76.9,0.258,11.7,1.44,0
2025-03-16T10:10:00Z,16.03.25,10:10:00,OYA_1069 03_2025.xlsx,16.7,54.5,1.28,88.1,0.275,16.3,1.5,0
2025-03-16T10:20:00Z,16.03.25,10:20:00,OYA_1069 03_2025.xlsx,16.7,54.2,1.49,78.6,0.304,16.1,1.54,0
2025-03-16T10:30:00Z,16.03.25,10:30:00,OYA_1069 03_2025.xlsx,16.7,53.3,1.5,69.3,0.371,14.7,1.55,0
2025-03-16T10:40:00Z,16.03.25,10:40:00,OYA_1069 03_2025.xlsx,16.5,57.3,1.87,63.8,0.375,9.8,1.61,0
2025-03-16T10:50:00Z,16.03.25,10:50:00,OYA_1069 03_2025.xlsx,16.3,58.5,2.4,64.1,0.314,9.35,1.68,0
2025-03-16T11:00:00Z,16.03.25,11:00:00,OYA_1069 03_2025.xlsx,16.4,50.5,1.96,68.3,0.416,12.1,1.54,0
2025-03-16T11:10:00Z,16.03.25,11:10:00,OYA_1069 03_2025.xlsx,17,49,1.15,44,0.624,36.6,1.41,0
2025-03-16T11:20:00Z,16.03.25,11:20:00,OYA_1069 03_2025.xlsx,17.1,46.9,0.696,29.3,0.419,24.1,1.36,0
2025-03-16T11:30:00Z,16.03.25,11:30:00,OYA_1069 03_2025.xlsx,17.4,46.1,1.13,49.7,0.267,13.1,1.31,0
2025-03-16T11:40:00Z,16.03.25,11:40:00,OYA_1069 03_2025.xlsx,17.8,45.6,0.951,51.1,0.37,14.8,1.25,0
2025-03-16T11:50:00Z,16.03.25,11:50:00,OYA_1069 03_2025.xlsx,19.1,43,0.541,33.2,0.249,29.2,1.12,0
2025-03-16T12:00:00Z,16.03.25,12:00:00,OYA_1069 03_2025.xlsx,20.3,41.6,0.463,347,0.367,13.4,0.926,0
2025-03-16T12:10:00Z,16.03.25,12:10:00,OYA_1069 03_2025.xlsx,22.2,38.8,0,0,0.084,8.68,0.628,0
2025-03-16T12:20:00Z,16.03.25,12:20:00,OYA_1069 03_2025.xlsx,23.7,36.8,0,0,0.158,57.4,0.322,0
2025-03-16T12:30:00Z,16.03.25,12:30:00,OYA_1069 03_2025.xlsx,23.9,37.4,0.1,191,0.195,32.8,0.076,0
2025-03-16T12:40:00Z,16.03.25,12:40:00,OYA_1069 03_2025.xlsx,22.1,40.9,1.37,206,0.234,11.1,0,0
2025-03-16T12:50:00Z,16.03.25,12:50:00,OYA_1069 03_2025.xlsx,20.6,44.5,1.12,195,0.24,14.3,0,0
2025-03-16T13:00:00Z,16.03.25,13:00:00,OYA_1069 03_2025.xlsx,20.8,45.3,1.26,209,0.36,22.8,0,0
2025-03-16T13:10:00Z,16.03.25,13:10:00,OYA_1069 03_2025.xlsx,20.7,48.8,1.61,231,0.442,16.2,0,0
2025-03-16T13:20:00Z,16.03.25,13:20:00,OYA_1069 03_2025.xlsx,20.2,55,1.57,239,0.336,18,0,0
2025-03-16T13:30:00Z,16.03.25,13:30:00,OYA_1069 03_2025.xlsx,19.9,56.2,1.77,233,0.448,21.1,0,0
2025-03-16T13:40:00Z,16.03.25,13:40:00,OYA_1069 03_2025.xlsx,20.1,56.1,1.57,236,0.387,29.7,0,0
2025-03-16T13:50:00Z,16.03.25,13:50:00,OYA_1069 03_2025.xlsx,20.5,55.1,1.53,228,0.4,25.3,0,0
2025-03-16T14:00:00Z,16.03.25,14:00:00,OYA_1069 03_2025.xlsx,20.6,56.6,2.09,187,0.457,31.4,0,0
2025-03-16T14:10:00Z,16.03.25,14:10:00,OYA_1069 03_2025.xlsx,20.2,58.6,2.57,186,0.64,19.2,0,0
2025-03-16T14:20:00Z,16.03.25,14:20:00,OYA_1069 03_2025.xlsx,20.2,59.7,2.95,191,0.64,19,0,0
2025-03-16T14:30:00Z,16.03.25,14:30:00,OYA_1069 03_2025.xlsx,20.2,59.7,2.69,197,0.71,23.1,0,0
2025-03-16T14:40:00Z,16.03.25,14:40:00,OYA_1069 03_2025.xlsx,20.7,58.9,3.11,203,0.928,21.1,0,0
2025-03-16T14:50:00Z,16.03.25,14:50:00,OYA_1069 03_2025.xlsx,20.9,58.9,2.49,203,0.649,24.8,0,0
2025-03-16T15:00:00Z,16.03.25,15:00:00,OYA_1069 03_2025.xlsx,21.2,58.3,2.66,207,0.849,23,0,0
2025-03-16T15:10:00Z,16.03.25,15:10:00,OYA_1069 03_2025.xlsx,21,58.8,2.9,206,0.728,24.4,0,0
2025-03-16T15:20:00Z,16.03.25,15:20:00,OYA_1069 03_2025.xlsx,21.6,57.1,2.69,240,0.705,21.5,0,0
2025-03-16T15:30:00Z,16.03.25,15:30:00,OYA_1069 03_2025.xlsx,21.5,57.1,2.54,229,0.827,19.6,0,0
2025-03-16T15:40:00Z,16.03.25,15:40:00,OYA_1069 03_2025.xlsx,21.5,56.3,2.33,218,0.848,31.1,0,0
2025-03-16T15:50:00Z,16.03.25,15:50:00,OYA_1069 03_2025.xlsx,20.8,57.8,3.53,303,0.993,19.7,0,0
2025-03-16T16:00:00Z,16.03.25,16:00:00,OYA_1069 03_2025.xlsx,21,57,2.37,281,0.81,24.7,0,0
2025-03-16T16:10:00Z,16.03.25,16:10:00,OYA_1069 03_2025.xlsx,22.3,53.1,2.32,236,0.888,33,0,0
2025-03-16T16:20:00Z,16.03.25,16:20:00,OYA_1069 03_2025.xlsx,22.3,53.1,2.72,276,0.934,30.4,0,0
2025-03-16T16:30:00Z,16.03.25,16:30:00,OYA_1069 03_2025.xlsx,22.6,52.4,2.84,254,0.917,37.7,0,0
2025-03-16T16:40:00Z,16.03.25,16:40:00,OYA_1069 03_2025.xlsx,22.4,53.1,4.03,293,1.14,15,0,0
2025-03-16T16:50:00Z,16.03.25,16:50:00,OYA_1069 03_2025.xlsx,21.6,55.4,4.13,293,1.62,37,0,0
2025-03-16T17:00:00Z,16.03.25,17:00:00,OYA_1069 03_2025.xlsx,21.6,55.5,3.88,265,1.08,40.5,0,0
2025-03-16T17:10:00Z,16.03.25,17:10:00,OYA_1069 03_2025.xlsx,21.1,57.1,4.68,305,1.15,19,0,0
2025-03-16T17:20:00Z,16.03.25,17:20:00,OYA_1069 03_2025.xlsx,20.4,59.4,4.36,308,1.24,16,0.002,0
2025-03-16T17:30:00Z,16.03.25,17:30:00,OYA_1069 03_2025.xlsx,20.7,58.6,4.08,288,1.73,28.2,0.037,0
2025-03-16T17:40:00Z,16.03.25,17:40:00,OYA_1069 03_2025.xlsx,20.8,58.1,3.49,283,1.4,36.3,0.03,0
2025-03-16T17:50:00Z,16.03.25,17:50:00,OYA_1069 03_2025.xlsx,21.7,55.4,3.37,244,0.932,41.8,0.001,0
2025-03-16T18:00:00Z,16.03.25,18:00:00,OYA_1069 03_2025.xlsx,22,54.4,3.33,241,0.915,18.8,0,0
2025-03-16T18:10:00Z,16.03.25,18:10:00,OYA_1069 03_2025.xlsx,21.7,55,2.63,241,1.08,35.2,0,0
2025-03-16T18:20:00Z,16.03.25,18:20:00,OYA_1069 03_2025.xlsx,21.7,54.8,3.46,217,1.04,21,0,0
2025-03-16T18:30:00Z,16.03.25,18:30:00,OYA_1069 03_2025.xlsx,21.4,55.6,3.31,240,0.837,35.7,0,0
2025-03-16T18:40:00Z,16.03.25,18:40:00,OYA_1069 03_2025.xlsx,21.7,54.9,3.37,254,0.92,23.1,0,0
2025-03-16T18:50:00Z,16.03.25,18:50:00,OYA_1069 03_2025.xlsx,22.1,53.8,3.46,255,1.13,32,0,0
2025-03-16T19:00:00Z,16.03.25,19:00:00,OYA_1069 03_2025.xlsx,20.9,57.1,4.52,302,1.59,17.8,0,0
2025-03-16T19:10:00Z,16.03.25,19:10:00,OYA_1069 03_2025.xlsx,19.8,61,4.85,309,0.998,14.1,0,0
2025-03-16T19:20:00Z,16.03.25,19:20:00,OYA_1069 03_2025.xlsx,20.5,58.7,4.11,297,1.13,16.4,0,0
2025-03-16T19:30:00Z,16.03.25,19:30:00,OYA_1069 03_2025.xlsx,21.3,56.4,2.69,227,1.11,34.1,0,0
2025-03-16T19:40:00Z,16.03.25,19:40:00,OYA_1069 03_2025.xlsx,21.4,56.2,2.97,215,1.12,23.1,0,0
2025-03-16T19:50:00Z,16.03.25,19:50:00,OYA_1069 03_2025.xlsx,21.1,56.9,3.21,235,0.828,19,0,0
2025-03-16T20:00:00Z,16.03.25,20:00:00,OYA_1069 03_2025.xlsx,20.7,57.7,3.28,207,0.766,21.3,0,0
2025-03-16T20:10:00Z,16.03.25,20:10:00,OYA_1069 03_2025.xlsx,20.6,57.9,2.9,233,0.794,25.3,0,0
2025-03-16T20:20:00Z,16.03.25,20:20:00,OYA_1069 03_2025.xlsx,20.4,58.3,2.86,224,0.801,24.2,0,0
2025-03-16T20:30:00Z,16.03.25,20:30:00,OYA_1069 03_2025.xlsx,20.3,58.8,3.04,202,0.769,25.6,0,0
2025-03-16T20:40:00Z,16.03.25,20:40:00,OYA_1069 03_2025.xlsx,20.4,58.5,3.09,261,1.08,30.2,0,0
2025-03-16T20:50:00Z,16.03.25,20:50:00,OYA_1069 03_2025.xlsx,20.2,59.2,3.99,296,1.65,38.7,0,0
2025-03-16T21:00:00Z,16.03.25,21:00:00,OYA_1069 03_2025.xlsx,20.2,59.2,2.35,238,0.677,32.8,0,0
2025-03-16T21:10:00Z,16.03.25,21:10:00,OYA_1069 03_2025.xlsx,20.4,58.4,2.91,290,1.17,30.7,0,0
2025-03-16T21:20:00Z,16.03.25,21:20:00,OYA_1069 03_2025.xlsx,20.4,58.1,3.3,308,1.06,33.7,0,0
2025-03-16T21:30:00Z,16.03.25,21:30:00,OYA_1069 03_2025.xlsx,20.2,58.7,2.99,283,1.36,34.7,0.005,0
2025-03-16T21:40:00Z,16.03.25,21:40:00,OYA_1069 03_2025.xlsx,19,62.7,4.73,302,0.85,15.8,0.088,0
2025-03-16T21:50:00Z,16.03.25,21:50:00,OYA_1069 03_2025.xlsx,18.2,65.3,4.2,309,0.775,12.3,0.281,0
2025-03-16T22:00:00Z,16.03.25,22:00:00,OYA_1069 03_2025.xlsx,18.3,64.8,2.93,290,0.713,38.8,0.385,0
2025-03-16T22:10:00Z,16.03.25,22:10:00,OYA_1069 03_2025.xlsx,18.7,63.4,2.05,243,0.501,22.9,0.421,0
2025-03-16T22:20:00Z,16.03.25,22:20:00,OYA_1069 03_2025.xlsx,18.8,62.9,2.23,254,0.44,25.3,0.447,0
2025-03-16T22:30:00Z,16.03.25,22:30:00,OYA_1069 03_2025.xlsx,18.2,64.7,1.44,240,0.534,18.4,0.522,0
2025-03-16T22:40:00Z,16.03.25,22:40:00,OYA_1069 03_2025.xlsx,17.5,67,1.2,224,0.326,17.7,0.641,0
2025-03-16T22:50:00Z,16.03.25,22:50:00,OYA_1069 03_2025.xlsx,16.8,69.2,1.27,224,0.312,14.1,0.816,0
2025-03-16T23:00:00Z,16.03.25,23:00:00,OYA_1069 03_2025.xlsx,15.9,72.7,1.22,213,0.322,18.4,1.06,0
2025-03-16T23:10:00Z,16.03.25,23:10:00,OYA_1069 03_2025.xlsx,15.1,76,1.01,211,0.298,14,1.36,0
2025-03-16T23:20:00Z,16.03.25,23:20:00,OYA_1069 03_2025.xlsx,14.7,77.7,0.653,209,0.271,35.5,1.69,0
2025-03-16T23:30:00Z,16.03.25,23:30:00,OYA_1069 03_2025.xlsx,14.5,78.5,0.864,227,0.27,22.2,2.08,0
2025-03-16T23:40:00Z,16.03.25,23:40:00,OYA_1069 03_2025.xlsx,14.2,80.2,0.977,207,0.204,15.9,2.59,0
2025-03-16T23:50:00Z,16.03.25,23:50:00,OYA_1069 03_2025.xlsx,13.9,81.3,0.279,225,0.311,17.8,3.1,0
2025-03-17T00:00:00Z,17.03.25,00:00:00,OYA_1069 03_2025.xlsx,13.7,82.1,0.121,224,0.221,65.5,3.9,0
2025-03-17T00:10:00Z,17.03.25,00:10:00,OYA_1069 03_2025.xlsx,13.6,83.2,0.396,256,0.278,35.9,5.18,0
2025-03-17T00:20:00Z,17.03.25,00:20:00,OYA_1069 03_2025.xlsx,13.5,84.6,0.946,315,0.323,17.1,6.86,0
2025-03-17T00:30:00Z,17.03.25,00:30:00,OYA_1069 03_2025.xlsx,13.5,84.8,1.41,333,0.262,9.88,8.81,0
2025-03-17T00:40:00Z,17.03.25,00:40:00,OYA_1069 03_2025.xlsx,13.6,83.9,1.37,325,0.192,8.43,10.7,0
2025-03-17T00:50:00Z,17.03.25,00:50:00,OYA_1069 03_2025.xlsx,13.6,83.8,1.35,326,0.161,7.68,12.8,0
2025-03-17T01:00:00Z,17.03.25,01:00:00,OYA_1069 03_2025.xlsx,13.5,84.3,1.62,334,0.356,12,15.5,0
2025-03-17T01:10:00Z,17.03.25,01:10:00,OYA_1069 03_2025.xlsx,13.5,84.5,2.62,346,1.35,19.3,18.2,0
2025-03-17T01:20:00Z,17.03.25,01:20:00,OYA_1069 03_2025.xlsx,14.1,79.4,2.98,336,1.85,36.1,16.6,0
2025-03-17T01:30:00Z,17.03.25,01:30:00,OYA_1069 03_2025.xlsx,13.8,82,3.1,38.9,1.76,37.8,17.8,0
2025-03-17T01:40:00Z,17.03.25,01:40:00,OYA_1069 03_2025.xlsx,14.3,79,6.14,32.7,0.745,7.24,15.5,0
2025-03-17T01:50:00Z,17.03.25,01:50:00,OYA_1069 03_2025.xlsx,14.4,79.1,6.26,31.3,0.71,6.51,13.9,0
2025-03-17T02:00:00Z,17.03.25,02:00:00,OYA_1069 03_2025.xlsx,14.7,75.5,5.35,25.2,0.674,8.22,11.9,0
2025-03-17T02:10:00Z,17.03.25,02:10:00,OYA_1069 03_2025.xlsx,16.1,65,5.09,27.7,0.684,9.57,6.86,0
2025-03-17T02:20:00Z,17.03.25,02:20:00,OYA_1069 03_2025.xlsx,16.5,62.7,5.54,23.4,0.812,9.53,4.26,0
2025-03-17T02:30:00Z,17.03.25,02:30:00,OYA_1069 03_2025.xlsx,17.1,56.7,4.93,23.9,0.649,10.2,2.68,0
2025-03-17T02:40:00Z,17.03.25,02:40:00,OYA_1069 03_2025.xlsx,17.7,51.4,4.41,26.1,0.478,9.42,1.79,0
2025-03-17T02:50:00Z,17.03.25,02:50:00,OYA_1069 03_2025.xlsx,18.5,45.8,4.35,27,0.446,7.46,1.36,0
2025-03-17T03:00:00Z,17.03.25,03:00:00,OYA_1069 03_2025.xlsx,19.5,39.4,3.98,23.1,0.504,5.92,1.13,0
2025-03-17T03:10:00Z,17.03.25,03:10:00,OYA_1069 03_2025.xlsx,20.3,34.5,2.8,356,0.782,32.8,0.987,0
2025-03-17T03:20:00Z,17.03.25,03:20:00,OYA_1069 03_2025.xlsx,19.4,36.9,0.956,331,0.483,20.5,0.942,0
2025-03-17T03:30:00Z,17.03.25,03:30:00,OYA_1069 03_2025.xlsx,18.4,40.7,0.417,54.9,0.33,51.3,0.993,0
2025-03-17T03:40:00Z,17.03.25,03:40:00,OYA_1069 03_2025.xlsx,18.2,40,1.1,4.9,0.271,11.8,1.06,0
2025-03-17T03:50:00Z,17.03.25,03:50:00,OYA_1069 03_2025.xlsx,18.4,38.3,1.86,356,0.402,8.82,1.09,0
2025-03-17T04:00:00Z,17.03.25,04:00:00,OYA_1069 03_2025.xlsx,18.7,35.9,2.11,352,0.402,6.93,1.08,0
2025-03-17T04:10:00Z,17.03.25,04:10:00,OYA_1069 03_2025.xlsx,18.9,35.9,1.75,350,0.603,35.2,1.06,0
2025-03-17T04:20:00Z,17.03.25,04:20:00,OYA_1069 03_2025.xlsx,17.9,37.3,1.64,15.6,0.815,16.4,1.08,0
2025-03-17T04:30:00Z,17.03.25,04:30:00,OYA_1069 03_2025.xlsx,18.7,34.7,2.87,355,0.548,8.3,1.08,0
2025-03-17T04:40:00Z,17.03.25,04:40:00,OYA_1069 03_2025.xlsx,19,34.5,1.82,359,0.306,8.48,1.04,0
2025-03-17T04:50:00Z,17.03.25,04:50:00,OYA_1069 03_2025.xlsx,18.8,34.6,1.24,349,0.573,13.1,1.04,0
2025-03-17T05:00:00Z,17.03.25,05:00:00,OYA_1069 03_2025.xlsx,18.5,35.2,0.287,350,0.396,24.1,1.06,0
2025-03-17T05:10:00Z,17.03.25,05:10:00,OYA_1069 03_2025.xlsx,18.4,35.9,2.51,348,0.755,6.1,1.1,0
2025-03-17T05:20:00Z,17.03.25,05:20:00,OYA_1069 03_2025.xlsx,18.9,35,3.27,354,0.255,7.04,1.07,0
2025-03-17T05:30:00Z,17.03.25,05:30:00,OYA_1069 03_2025.xlsx,19.1,34.2,2.06,336,1.22,36.8,1.03,0
2025-03-17T05:40:00Z,17.03.25,05:40:00,OYA_1069 03_2025.xlsx,18.3,36,0.828,39.4,0.393,74,1.03,0
2025-03-17T05:50:00Z,17.03.25,05:50:00,OYA_1069 03_2025.xlsx,18.1,36.8,1.24,341,0.579,63.7,1.08,0
2025-03-17T06:00:00Z,17.03.25,06:00:00,OYA_1069 03_2025.xlsx,18,36.9,0.183,236,0.212,78,1.11,0
2025-03-17T06:10:00Z,17.03.25,06:10:00,OYA_1069 03_2025.xlsx,16.9,40.4,0.164,316,0.22,45.4,1.18,0
2025-03-17T06:20:00Z,17.03.25,06:20:00,OYA_1069 03_2025.xlsx,15.6,52.3,0.379,146,0.294,34,1.29,0
2025-03-17T06:30:00Z,17.03.25,06:30:00,OYA_1069 03_2025.xlsx,14.9,59.2,1.26,145,0.165,11.1,1.42,0
2025-03-17T06:40:00Z,17.03.25,06:40:00,OYA_1069 03_2025.xlsx,14.4,66.8,0.885,114,0.277,26.8,1.6,0
2025-03-17T06:50:00Z,17.03.25,06:50:00,OYA_1069 03_2025.xlsx,14.4,61.7,1.35,74.6,0.363,15,1.78,0
2025-03-17T07:00:00Z,17.03.25,07:00:00,OYA_1069 03_2025.xlsx,15.3,58.5,2.3,46.7,1.06,24.9,1.76,0
2025-03-17T07:10:00Z,17.03.25,07:10:00,OYA_1069 03_2025.xlsx,16.1,54.7,3.7,32.4,0.424,12.4,1.71,0
2025-03-17T07:20:00Z,17.03.25,07:20:00,OYA_1069 03_2025.xlsx,16.7,51.2,2.94,17.1,0.499,12.2,1.58,0
2025-03-17T07:30:00Z,17.03.25,07:30:00,OYA_1069 03_2025.xlsx,16.3,55,0.836,55.2,0.778,63.8,1.55,0
2025-03-17T07:40:00Z,17.03.25,07:40:00,OYA_1069 03_2025.xlsx,15,58.4,1.26,349,0.785,15.2,1.67,0
2025-03-17T07:50:00Z,17.03.25,07:50:00,OYA_1069 03_2025.xlsx,14.9,59.7,2.42,10.1,0.549,12.7,1.79,0
2025-03-17T08:00:00Z,17.03.25,08:00:00,OYA_1069 03_2025.xlsx,15.7,54.2,2.72,1.18,0.852,17.4,1.75,0
2025-03-17T08:10:00Z,17.03.25,08:10:00,OYA_1069 03_2025.xlsx,15.3,53.8,2.13,1.52,0.538,13.7,1.69,0
2025-03-17T08:20:00Z,17.03.25,08:20:00,OYA_1069 03_2025.xlsx,15.2,64.7,2.33,9.71,0.631,12.7,1.85,0
2025-03-17T08:30:00Z,17.03.25,08:30:00,OYA_1069 03_2025.xlsx,15.5,66.1,3.29,24.3,0.586,9.88,2.14,0
2025-03-17T08:40:00Z,17.03.25,08:40:00,OYA_1069 03_2025.xlsx,16,63.4,2.97,33.1,0.483,8.59,2.34,0
2025-03-17T08:50:00Z,17.03.25,08:50:00,OYA_1069 03_2025.xlsx,15.8,67.7,3.62,43.9,0.479,7.71,2.65,0
2025-03-17T09:00:00Z,17.03.25,09:00:00,OYA_1069 03_2025.xlsx,15.3,71.4,3.65,45.1,0.477,7.95,3.27,0
2025-03-17T09:10:00Z,17.03.25,09:10:00,OYA_1069 03_2025.xlsx,14.6,76.8,3.46,46,0.908,9.46,4.25,0
2025-03-17T09:20:00Z,17.03.25,09:20:00,OYA_1069 03_2025.xlsx,14.8,77.8,5.19,36.2,0.547,5.24,5.61,0
2025-03-17T09:30:00Z,17.03.25,09:30:00,OYA_1069 03_2025.xlsx,15.1,76,4.51,33,0.536,5.77,6.67,0
2025-03-17T09:40:00Z,17.03.25,09:40:00,OYA_1069 03_2025.xlsx,15.3,74.9,4.18,30.5,0.54,7.74,7.56,0
2025-03-17T09:50:00Z,17.03.25,09:50:00,OYA_1069 03_2025.xlsx,15.3,75.7,5.17,32.2,0.623,5.52,8.7,0
2025-03-17T10:00:00Z,17.03.25,10:00:00,OYA_1069 03_2025.xlsx,15.1,78.5,5.37,32.1,0.689,5.53,10.3,0
2025-03-17T10:10:00Z,17.03.25,10:10:00,OYA_1069 03_2025.xlsx,14.7,80.4,5.35,31.3,0.605,6,12,0
2025-03-17T10:20:00Z,17.03.25,10:20:00,OYA_1069 03_2025.xlsx,14.4,81.3,5.96,26.1,0.782,7.07,13.6,0
2025-03-17T10:30:00Z,17.03.25,10:30:00,OYA_1069 03_2025.xlsx,14.3,82.2,5.89,32.3,0.587,6.24,15.3,0
2025-03-17T10:40:00Z,17.03.25,10:40:00,OYA_1069 03_2025.xlsx,14.5,82.4,6.25,33.5,0.624,5.75,17.1,0
2025-03-17T10:50:00Z,17.03.25,10:50:00,OYA_1069 03_2025.xlsx,14.7,82.9,6.21,28.8,0.65,6.55,19.2,0
2025-03-17T11:00:00Z,17.03.25,11:00:00,OYA_1069 03_2025.xlsx,15.1,81.9,4.81,9.09,0.618,10.7,21.1,0
2025-03-17T11:10:00Z,17.03.25,11:10:00,OYA_1069 03_2025.xlsx,15.2,81.5,5.07,17.2,0.734,8.16,23.1,0
2025-03-17T11:20:00Z,17.03.25,11:20:00,OYA_1069 03_2025.xlsx,15.5,80.1,3.9,13.6,0.81,7.09,23.8,0
2025-03-17T11:30:00Z,17.03.25,11:30:00,OYA_1069 03_2025.xlsx,15.7,79.4,4.08,16.6,0.677,6.91,24.5,0
2025-03-17T11:40:00Z,17.03.25,11:40:00,OYA_1069 03_2025.xlsx,16.4,76,4.02,14.9,0.524,8.19,23,0
2025-03-17T11:50:00Z,17.03.25,11:50:00,OYA_1069 03_2025.xlsx,17.4,68.1,3.14,4.36,0.51,13.8,19.1,0
2025-03-17T12:00:00Z,17.03.25,12:00:00,OYA_1069 03_2025.xlsx,17.9,71.1,3.62,25.5,0.688,12.7,15.7,0
2025-03-17T12:10:00Z,17.03.25,12:10:00,OYA_1069 03_2025.xlsx,18.2,70.2,4.32,32.7,0.492,7.88,6.14,0
2025-03-17T12:20:00Z,17.03.25,12:20:00,OYA_1069 03_2025.xlsx,18.7,68.6,3.58,29.9,0.819,11.6,2.14,0
2025-03-17T12:30:00Z,17.03.25,12:30:00,OYA_1069 03_2025.xlsx,19.5,65.4,3.29,22.8,0.572,12.3,0.919,0
2025-03-17T12:40:00Z,17.03.25,12:40:00,OYA_1069 03_2025.xlsx,19.9,61.3,1.98,342,0.891,24.4,0.455,0
2025-03-17T12:50:00Z,17.03.25,12:50:00,OYA_1069 03_2025.xlsx,20.3,58.9,0.686,259,0.341,40.6,0.201,0
2025-03-17T13:00:00Z,17.03.25,13:00:00,OYA_1069 03_2025.xlsx,20.5,58.3,1.37,209,0.36,14.8,0.019,0
2025-03-17T13:10:00Z,17.03.25,13:10:00,OYA_1069 03_2025.xlsx,19.8,60.6,1.61,205,0.358,12.6,0,0
2025-03-17T13:20:00Z,17.03.25,13:20:00,OYA_1069 03_2025.xlsx,19.5,62,1.74,181,0.445,15.6,0,0
2025-03-17T13:30:00Z,17.03.25,13:30:00,OYA_1069 03_2025.xlsx,19.6,61.8,2.04,192,0.385,17.8,0,0
2025-03-17T13:40:00Z,17.03.25,13:40:00,OYA_1069 03_2025.xlsx,19.6,62.2,2.08,188,0.476,17.9,0,0
2025-03-17T13:50:00Z,17.03.25,13:50:00,OYA_1069 03_2025.xlsx,19.6,61.9,2.39,182,0.549,15.3,0,0
2025-03-17T14:00:00Z,17.03.25,14:00:00,OYA_1069 03_2025.xlsx,19.7,61.9,2.47,205,0.625,16.6,0,0
2025-03-17T14:10:00Z,17.03.25,14:10:00,OYA_1069 03_2025.xlsx,19.5,62.4,2.41,206,0.671,17.2,0,0
2025-03-17T14:20:00Z,17.03.25,14:20:00,OYA_1069 03_2025.xlsx,19.8,61.6,2.61,215,0.557,22.1,0,0
2025-03-17T14:30:00Z,17.03.25,14:30:00,OYA_1069 03_2025.xlsx,19.9,61.3,2.38,222,0.62,28.9,0,0
2025-03-17T14:40:00Z,17.03.25,14:40:00,OYA_1069 03_2025.xlsx,20.2,60.1,2.37,222,0.707,24.8,0,0
2025-03-17T14:50:00Z,17.03.25,14:50:00,OYA_1069 03_2025.xlsx,20.3,60,2.44,230,0.718,24,0,0
2025-03-17T15:00:00Z,17.03.25,15:00:00,OYA_1069 03_2025.xlsx,20.2,60.7,2.32,233,0.826,24,0,0
2025-03-17T15:10:00Z,17.03.25,15:10:00,OYA_1069 03_2025.xlsx,19.7,62.5,3.07,288,0.983,19.5,0,0
2025-03-17T15:20:00Z,17.03.25,15:20:00,OYA_1069 03_2025.xlsx,18.8,66.2,3.68,301,1.04,15.1,0,0
2025-03-17T15:30:00Z,17.03.25,15:30:00,OYA_1069 03_2025.xlsx,18.6,67.4,2.96,290,0.847,20.5,0.021,0
2025-03-17T15:40:00Z,17.03.25,15:40:00,OYA_1069 03_2025.xlsx,19.4,64.7,2.92,290,1.15,21,0.043,0
2025-03-17T15:50:00Z,17.03.25,15:50:00,OYA_1069 03_2025.xlsx,19.8,64.2,2.77,283,1.26,23.3,0.039,0
2025-03-17T16:00:00Z,17.03.25,16:00:00,OYA_1069 03_2025.xlsx,19.7,64.6,3.52,287,1.07,21.8,0.03,0
2025-03-17T16:10:00Z,17.03.25,16:10:00,OYA_1069 03_2025.xlsx,20.1,63,3.24,297,0.976,30.2,0.038,0
2025-03-17T16:20:00Z,17.03.25,16:20:00,OYA_1069 03_2025.xlsx,20.1,63,3.38,296,1.06,22.7,0.017,0
2025-03-17T16:30:00Z,17.03.25,16:30:00,OYA_1069 03_2025.xlsx,20,63.4,2.96,289,1.16,28.2,0.005,0
2025-03-17T16:40:00Z,17.03.25,16:40:00,OYA_1069 03_2025.xlsx,19.8,64,3.8,299,1.1,19.4,0.012,0
2025-03-17T16:50:00Z,17.03.25,16:50:00,OYA_1069 03_2025.xlsx,19.7,63.9,3.68,299,1.23,21.7,0.04,0
2025-03-17T17:00:00Z,17.03.25,17:00:00,OYA_1069 03_2025.xlsx,19.9,63.2,3.37,280,1.14,29.2,0.049,0
2025-03-17T17:10:00Z,17.03.25,17:10:00,OYA_1069 03_2025.xlsx,20.8,60.3,2.68,255,0.716,30.9,0.014,0
2025-03-17T17:20:00Z,17.03.25,17:20:00,OYA_1069 03_2025.xlsx,20.7,60.4,3.92,296,1.18,37,0,0
2025-03-17T17:30:00Z,17.03.25,17:30:00,OYA_1069 03_2025.xlsx,19.6,64.4,4.59,305,1.17,14.8,0.024,0
2025-03-17T17:40:00Z,17.03.25,17:40:00,OYA_1069 03_2025.xlsx,19.1,66.5,4.37,309,1.25,27.5,0.127,0
2025-03-17T17:50:00Z,17.03.25,17:50:00,OYA_1069 03_2025.xlsx,20.4,61.9,3.44,274,1.11,27.7,0.127,0
